pitch,bars,start,duration,string,position,finger,bowing,harmonic
77,21,1.5,0.5,4,1,1,1,
75,21,2,1,3,1,4,2,
81,22,0,0.25,3,4,4,2,1
77,22,0.25,0.25,3,3,3,1,
79,22,0.5,0.25,3,3,4,1,
76,22,0.75,0.25,3,3,2,1,
77,22,1,0.25,3,3,3,1,
74,22,1.25,0.25,3,3,1,1,
76,22,1.5,0.25,3,3,2,1,
73,22,1.75,0.25,3,2,1,1,
74,22,2,1,3,3,1,2,
79,23,0,0.166667,3,3,4,2,
75,23,0.166667,0.166667,3,3,2,1,
79,23,0.333333,0.166667,3,3,4,1,
77,23,0.5,0.166667,3,3,3,1,
74,23,0.666667,0.166667,3,3,1,1,
77,23,0.833333,0.166667,3,3,3,1,
75,23,1,0.166667,3,3,2,2,
72,23,1.166667,0.166667,3,1,2,2,
75,23,1.333333,0.166667,3,1,4,2,
74,23,1.5,0.166667,3,1,3,2,
71,23,1.666667,0.166667,3,1,1,2,
74,23,1.833333,0.166667,3,1,3,2,
72,24,2,1.5,3,1,2,1,
62,24,0.5,0.5,2,1,0,2,
66,24,1,0.5,2,1,2,2,
69,24,1.5,0.5,3,1,0,2,
72,24,2,0.25,3,2,1,1,
84,24,2.25,0.25,4,2,4,1,
82,24,2.5,0.25,4,2,3,2,
81,24,2.75,0.25,4,2,2,2,
82,25,0,0.5,4,2,3,1,
62,25,0.5,0.5,2,1,0,2,
67,25,1,0.5,2,3,1,2,
70,25,1.5,0.5,2,3,3,2,
74,25,2,0.25,3,3,1,1,
82,25,2.25,0.25,3,5,4,1,
81,25,2.5,0.25,3,5,3,2,
79,25,2.75,0.25,3,5,2,2,
81,26,0,0.5,3,5,3,1,
62,26,0.5,0.5,2,1,0,2,
65,26,1,0.5,2,1,2,2,
69,26,1.5,0.5,3,1,0,2,
74,26,2,0.25,3,3,1,1,
81,26,2.25,0.25,3,4,4,1,
79,26,2.5,0.25,3,4,3,2,
77,26,2.75,0.25,3,4,2,2,
79,27,0,0.5,3,4,3,1,
63,27,0.5,0.5,2,1,1,2,
67,27,1,0.5,2,3,1,2,
72,27,1.5,0.5,2,3,4,2,
75,27,2,0.25,3,3,2,1,
82,27,2.25,0.25,3,5,4,1,
81,27,2.5,0.25,3,5,3,2,
79,27,2.75,0.25,3,5,2,2,
78,28,0,0.5,3,5,1,1,
62,28,0.5,0.5,2,1,0,2,
66,28,1,0.5,2,1,2,2,
69,28,1.5,0.5,3,1,0,2,
72,28,2,0.25,3,2,1,1,
84,28,2.25,0.25,4,2,4,1,
82,28,2.5,0.25,4,2,3,2,
81,28,2.75,0.25,4,2,2,2,
82,29,0,0.25,4,3,2,1,
74,29,0.25,0.25,3,3,1,1,
82,29,0.5,0.25,4,3,2,2,
74,29,0.75,0.25,3,3,1,2,
84,29,1,0.25,4,3,3,2,
74,29,1.25,0.25,3,3,1,2,
82,29,1.5,0.25,4,3,2,2,
74,29,1.75,0.25,3,3,1,2,
84,29,2,0.25,4,3,3,1,
74,29,2.25,0.25,3,3,1,1,
82,29,2.5,0.25,4,3,2,1,
74,29,2.75,0.25,3,3,1,1,
81,30,0,0.25,4,3,1,1,
74,30,0.25,0.25,3,3,1,1,
81,30,0.5,0.25,4,2,2,2,
74,30,0.75,0.25,3,2,2,2,
82,30,1,0.25,4,2,3,2,
74,30,1.25,0.25,3,2,2,2,
81,30,1.5,0.25,4,2,2,2,
74,30,1.75,0.25,3,2,2,2,
82,30,2,0.25,4,2,3,1,
74,30,2.25,0.25,3,2,2,1,
81,30,2.5,0.25,4,2,2,1,
74,30,2.75,0.25,3,2,2,1,
79,31,0,0.25,4,2,1,1,
74,31,0.25,0.25,3,2,2,1,
79,31,0.5,0.25,4,2,1,2,
74,31,0.75,0.25,3,2,2,2,
81,31,1,0.25,4,2,2,2,
72,31,1.25,0.25,3,2,1,2,
79,31,1.5,0.25,4,2,1,2,
72,31,1.75,0.25,3,2,1,2,
81,31,2,0.25,4,2,2,1,
72,31,2.25,0.25,3,2,1,1,
79,31,2.5,0.25,4,2,1,1,
72,31,2.75,0.25,3,2,1,1,
78,32,0,0.25,4,1,1,1,
72,32,0.25,0.25,3,1,2,1,
78,32,0.5,0.25,4,1,1,2,
72,32,0.75,0.25,3,1,2,2,
78,32,1,0.25,4,1,1,2,
74,32,1.25,0.25,3,1,3,2,
78,32,1.5,0.25,4,1,1,1,
72,32,1.75,0.25,3,1,2,1,
78,32,2,0.25,4,1,1,1,
74,32,2.25,0.25,3,1,3,1,
78,32,2.5,0.25,4,1,1,1,
72,32,2.75,0.25,3,1,2,1,
82,33,0,0.166667,4,3,2,2,
74,33,0.166667,0.166667,3,3,1,2,
82,33,0.333333,0.166667,4,3,2,2,
82,33,0.5,0.166667,4,3,2,1,
74,33,0.666667,0.166667,3,3,1,1,
82,33,0.833333,0.166667,4,3,2,1,
84,33,1,0.166667,4,3,3,2,
74,33,1.166667,0.166667,3,3,1,2,
84,33,1.333333,0.166667,4,3,3,2,
82,33,1.5,0.166667,4,3,2,1,
74,33,1.666667,0.166667,3,3,1,1,
82,33,1.833333,0.166667,4,3,2,1,
84,33,2,0.166667,4,3,3,2,
74,33,2.166667,0.166667,3,3,1,2,
84,33,2.333333,0.166667,4,3,3,2,
82,33,2.5,0.166667,4,3,2,1,
74,33,2.666667,0.166667,3,3,1,1,
82,33,2.833333,0.166667,4,3,2,1,
81,34,0,0.166667,4,3,1,1,
74,34,0.166667,0.166667,3,3,1,1,
81,34,0.333333,0.166667,4,3,1,1,
81,34,0.5,0.166667,4,2,2,2,
74,34,0.666667,0.166667,3,2,2,2,
81,34,0.833333,0.166667,4,2,2,2,
82,34,1,0.166667,4,2,3,1,
74,34,1.166667,0.166667,3,2,2,1,
82,34,1.333333,0.166667,4,2,3,1,
81,34,1.5,0.166667,4,2,2,2,
74,34,1.666667,0.166667,3,2,2,2,
81,34,1.833333,0.166667,4,2,2,2,
82,34,2,0.166667,4,2,3,1,
74,34,2.166667,0.166667,3,2,2,1,
82,34,2.333333,0.166667,4,2,3,1,
81,34,2.5,0.166667,4,2,2,2,
74,34,2.666667,0.166667,3,2,2,2,
81,34,2.833333,0.166667,4,2,2,2,
79,35,0,0.166667,4,2,1,2,
74,35,0.166667,0.166667,3,2,2,2,
79,35,0.333333,0.166667,4,2,1,2,
79,35,0.5,0.166667,4,2,1,1,
74,35,0.666667,0.166667,3,2,2,1,
79,35,0.833333,0.166667,4,2,1,1,
81,35,1,0.166667,4,2,2,1,
72,35,1.166667,0.166667,3,2,1,1,
81,35,1.333333,0.166667,4,2,2,1,
79,35,1.5,0.166667,4,2,1,1,
72,35,1.666667,0.166667,3,2,1,1,
79,35,1.833333,0.166667,4,2,1,1,
81,35,2,0.166667,4,2,2,1,
72,35,2.166667,0.166667,3,2,1,1,
81,35,2.333333,0.166667,4,2,2,1,
79,35,2.5,0.166667,4,2,1,1,
72,35,2.666667,0.166667,3,2,1,1,
79,35,2.833333,0.166667,4,2,1,1,
78,36,0,0.166667,4,1,1,1,
72,36,0.166667,0.166667,3,1,2,1,
78,36,0.333333,0.166667,4,1,1,1,
78,36,0.5,0.166667,4,1,1,2,
72,36,0.666667,0.166667,3,1,2,2,
78,36,0.833333,0.166667,4,1,1,2,
78,36,1,0.166667,4,1,1,1,
74,36,1.166667,0.166667,3,1,3,1,
78,36,1.333333,0.166667,4,1,1,1,
78,36,1.5,0.166667,4,1,1,2,
75,36,1.666667,0.166667,3,1,4,2,
78,36,1.833333,0.166667,4,1,1,2,
78,36,2,0.166667,4,1,1,1,
74,36,2.166667,0.166667,3,1,3,1,
78,36,2.333333,0.166667,4,1,1,1,
78,36,2.5,0.166667,4,1,1,2,
72,36,2.666667,0.166667,3,1,2,2,
78,36,2.833333,0.166667,4,1,1,2,
70,37,0,0.072917,3,1,1,1,
72,37,0.064583,0.072917,3,1,2,1,
70,37,0.129167,0.375,3,1,1,1,
69,37,0.5,0.5,3,1,0,1,
70,37,1,0.5,3,1,1,2,
72,37,1.5,0.5,3,2,1,1,
73,37,2,1,3,2,2,2,
72,38,0,1,3,2,1,1,
68,38,1,1,2,2,3,2,
65,38,2,1,2,2,1,2,
70,39,0,1,2,4,2,1,
70,39,1,0.5,2,4,2,2,
69,39,1.5,0.5,2,4,1,2,
70,39,2,0.5,2,5,1,1,
72,39,2.5,0.5,2,5,2,2,
73,40,0,1,2,5,3,1,
72,40,1,1.5,2,4,3,2,
70,40,2.5,0.5,2,4,2,2,
70,41,0,1,2,4,2,1,
70,41,1,0.5,2,3,3,2,
69,41,1.5,0.5,2,3,2,2,
70,41,2,0.5,2,3,3,1,
72,41,2.5,0.5,3,2,1,2,
74,42,0,1,3,2,2,1,
74,42,1,0.5,3,3,1,2,
75,42,1.5,0.5,3,3,2,2,
77,42,2,0.5,3,3,3,1,
74,42,2.5,0.5,3,3,1,2,
75,43,0,1,3,3,2,1,
73,43,1,0.5,3,1,3,2,
71,43,1.5,0.5,3,1,2,1,
70,44,2,1.5,3,1,1,2,
77,44,0.5,0.5,3,4,2,1,
69,44,1,1.75,2,4,1,2,
70,44,2.75,0.25,2,5,1,2,
70,45,0,0.5,2,5,1,1,
78,45,0.5,0.5,3,5,2,2,
80,45,1,0.5,3,5,3,2,
82,45,1.5,0.5,3,5,4,2,
78,46,2,1.5,3,5,2,1,
77,46,0.5,0.5,3,4,2,2,
78,46,1,0.5,3,4,3,2,
80,46,1.5,0.5,3,4,4,2,
77,46,2,1,3,4,2,1,
77,47,0,0.25,3,4,2,1,
75,47,0.25,0.25,3,4,1,2,
77,47,0.5,0.25,3,5,1,2,
78,47,0.75,0.25,3,5,2,2,
78,47,1,0.5,3,5,2,1,
80,47,1.5,0.5,3,5,3,1,
81,47,2,0.5,3,5,3,2,
82,47,2.5,0.5,3,5,4,2,
82,48,0,0.5,3,5,4,1,
73,48,0.5,0.5,3,1,3,1,
72,48,1,1.5,3,1,2,2,
70,48,2.5,0.5,3,1,1,2,
70,49,0,0.333333,3,1,1,1,
89,49,0.333333,0.166667,4,5,4,1,
87,49,0.5,0.166667,4,5,3,1,
85,49,0.666667,0.166667,4,5,2,1,
87,49,0.833333,0.166667,4,5,3,1,
85,49,1,0.166667,4,5,2,2,
87,49,1.166667,0.166667,4,5,3,2,
89,49,1.333333,0.166667,4,5,4,2,
87,49,1.5,0.166667,4,5,3,2,
85,49,1.666667,0.166667,4,5,2,2,
87,49,1.833333,0.166667,4,5,3,2,
85,49,2,0.166667,4,5,2,2,
87,49,2.166667,0.166667,4,5,3,2,
89,49,2.333333,0.166667,4,5,4,2,
87,49,2.5,0.166667,4,5,3,2,
85,49,2.666667,0.166667,4,5,2,2,
87,49,2.833333,0.166667,4,5,3,2,
84,50,0,0.166667,4,4,2,2,
85,50,0.166667,0.166667,4,4,3,1,
87,50,0.333333,0.166667,4,4,4,1,
85,50,0.5,0.166667,4,4,3,1,
84,50,0.666667,0.166667,4,4,2,1,
85,50,0.833333,0.166667,4,4,3,1,
84,50,1,0.166667,4,4,2,1,
85,50,1.166667,0.166667,4,4,3,1,
87,50,1.333333,0.166667,4,4,4,1,
85,50,1.5,0.166667,4,4,3,2,
84,50,1.666667,0.166667,4,4,2,2,
85,50,1.833333,0.166667,4,4,3,2,
84,50,2,0.166667,4,4,2,2,
85,50,2.166667,0.166667,4,4,3,2,
87,50,2.333333,0.166667,4,4,4,2,
85,50,2.5,0.166667,4,4,3,2,
84,50,2.666667,0.166667,4,4,2,2,
85,50,2.833333,0.166667,4,4,3,2,
82,51,0,0.166667,4,3,2,2,
84,51,0.166667,0.166667,4,3,3,1,
85,51,0.333333,0.166667,4,3,4,1,
84,51,0.5,0.166667,4,3,3,1,
82,51,0.666667,0.166667,4,3,2,1,
84,51,0.833333,0.166667,4,3,3,1,
82,51,1,0.166667,4,3,2,1,
84,51,1.166667,0.166667,4,3,3,2,
85,51,1.333333,0.166667,4,3,4,2,
84,51,1.5,0.166667,4,3,3,2,
82,51,1.666667,0.166667,4,3,2,2,
84,51,1.833333,0.166667,4,3,3,2,
82,51,2,0.166667,4,3,2,2,
84,51,2.166667,0.166667,4,3,3,2,
85,51,2.333333,0.166667,4,3,4,2,
84,51,2.5,0.166667,4,3,3,2,
82,51,2.666667,0.166667,4,3,2,2,
84,51,2.833333,0.166667,4,3,3,2,
81,52,0,0.166667,4,3,1,2,
82,52,0.166667,0.166667,4,3,2,1,
84,52,0.333333,0.166667,4,3,3,1,
82,52,0.5,0.166667,4,3,2,1,
81,52,0.666667,0.166667,4,3,1,1,
82,52,0.833333,0.166667,4,3,2,1,
81,52,1,0.166667,4,3,1,1,
82,52,1.166667,0.166667,4,3,2,1,
84,52,1.333333,0.166667,4,3,3,1,
82,52,1.5,0.166667,4,3,2,2,
81,52,1.666667,0.166667,4,3,1,2,
82,52,1.833333,0.166667,4,3,2,2,
81,52,2,0.166667,4,3,1,2,
82,52,2.166667,0.166667,4,3,2,2,
84,52,2.333333,0.166667,4,3,3,2,
82,52,2.5,0.166667,4,3,2,2,
81,52,2.666667,0.166667,4,3,1,2,
82,52,2.833333,0.166667,4,3,2,2,
82,53,0,0.5,4,3,2,1,
70,53,0.5,0.5,2,5,1,2,
73,53,1,0.5,2,5,3,2,
77,53,1.5,0.5,3,5,1,1,
78,53,2,0.5,3,5,2,2,
82,53,2.5,0.5,3,5,4,2,
65,54,0,0.5,1,4,3,1,
68,54,0.5,0.5,2,4,1,2,
72,54,1,0.5,2,4,3,2,
75,54,1.5,0.5,3,4,1,1,
77,54,2,0.5,3,4,2,2,
80,54,2.5,0.5,3,4,4,2,
63,55,0,0.5,1,3,3,1,
66,55,0.5,0.5,2,3,1,2,
70,55,1,0.5,2,3,3,2,
73,55,1.5,0.5,3,3,1,1,
75,55,2,0.5,3,3,2,2,
78,55,2.5,0.5,3,3,4,2,
73,56,0,1,3,3,1,1,
72,56,1,0.0625,3,1,2,2,
73,56,1.061458,0.0625,3,1,3,2,
72,56,1.123958,0.0625,3,1,2,2,
73,56,1.185417,0.0625,3,1,3,2,
72,56,1.25,0.0625,3,1,2,2,
73,56,1.311458,0.0625,3,1,3,2,
72,56,1.373958,0.0625,3,1,2,2,
73,56,1.435417,0.0625,3,1,3,2,
72,56,1.5,0.0625,3,1,2,2,
73,56,1.561458,0.0625,3,1,3,2,
72,56,1.623958,0.0625,3,1,2,2,
73,56,1.685417,0.0625,3,1,3,2,
72,56,1.75,0.0625,3,1,2,2,
73,56,1.811458,0.0625,3,1,3,2,
72,56,1.873958,0.0625,3,1,2,2,
73,56,1.935417,0.0625,3,1,3,2,
72,56,2,0.0625,3,1,2,2,
73,56,2.061458,0.0625,3,1,3,2,
72,56,2.123958,0.0625,3,1,2,2,
73,56,2.185417,0.0625,3,1,3,2,
72,56,2.25,0.0625,3,1,2,2,
73,56,2.311458,0.0625,3,1,3,2,
72,56,2.373958,0.0625,3,1,2,2,
73,56,2.435417,0.0625,3,1,3,2,
72,56,2.5,0.0625,3,1,2,2,
73,56,2.561458,0.0625,3,1,3,2,
72,56,2.623958,0.0625,3,1,2,2,
73,56,2.685417,0.0625,3,1,3,2,
72,56,2.75,0.0625,3,1,2,2,
73,56,2.811458,0.0625,3,1,3,2,
70,56,2.873958,0.0625,3,1,1,2,
72,56,2.935417,0.0625,3,1,2,2,
73,57,0,0.5,3,1,3,1,
73,57,1,0.0625,3,3,1,2,
75,57,1.0625,0.0625,3,3,2,2,
73,57,1.125,0.0625,3,3,1,2,
75,57,1.1875,0.0625,3,3,2,2,
73,57,1.25,0.0625,3,3,1,2,
75,57,1.3125,0.0625,3,3,2,2,
73,57,1.375,0.0625,3,3,1,2,
75,57,1.4375,0.0625,3,3,2,2,
77,57,1.5,0.0625,4,1,1,1,
79,57,1.5625,0.0625,4,1,2,1,
77,57,1.625,0.0625,4,1,1,1,
79,57,1.6875,0.0625,4,1,2,1,
77,57,1.75,0.0625,4,1,1,1,
79,57,1.8125,0.0625,4,1,2,1,
77,57,1.875,0.0625,4,1,1,1,
79,57,1.9375,0.0625,4,1,2,1,
82,57,2,0.0625,4,3,2,2,
84,57,2.0625,0.0625,4,3,3,2,
82,57,2.125,0.0625,4,3,2,2,
84,57,2.1875,0.0625,4,3,3,2,
82,57,2.25,0.0625,4,3,2,2,
84,57,2.3125,0.0625,4,3,3,2,
82,57,2.375,0.0625,4,3,2,2,
84,57,2.4375,0.0625,4,3,3,2,
85,57,2.5,0.0625,4,5,2,2,
87,57,2.5625,0.0625,4,5,3,2,
85,57,2.625,0.0625,4,5,2,2,
87,57,2.6875,0.0625,4,5,3,2,
85,57,2.75,0.0625,4,5,2,2,
87,57,2.8125,0.0625,4,5,3,2,
85,57,2.875,0.0625,4,5,2,2,
87,57,2.9375,0.0625,4,5,3,2,
86,58,0,0.5,4,5,3,1,
74,58,1,0.0625,3,3,1,2,
75,58,1.0625,0.0625,3,3,2,2,
74,58,1.125,0.0625,3,3,1,2,
75,58,1.1875,0.0625,3,3,2,2,
74,58,1.25,0.0625,3,3,1,2,
75,58,1.3125,0.0625,3,3,2,2,
74,58,1.375,0.0625,3,3,1,2,
75,58,1.4375,0.0625,3,3,2,2,
77,58,1.5,0.0625,4,1,1,1,
79,58,1.5625,0.0625,4,1,2,1,
77,58,1.625,0.0625,4,1,1,1,
79,58,1.6875,0.0625,4,1,2,1,
77,58,1.75,0.0625,4,1,1,1,
79,58,1.8125,0.0625,4,1,2,1,
77,58,1.875,0.0625,4,1,1,1,
79,58,1.9375,0.0625,4,1,2,1,
82,58,2,0.0625,4,3,2,2,
84,58,2.0625,0.0625,4,3,3,2,
82,58,2.125,0.0625,4,3,2,2,
84,58,2.1875,0.0625,4,3,3,2,
82,58,2.25,0.0625,4,3,2,2,
84,58,2.3125,0.0625,4,3,3,2,
82,58,2.375,0.0625,4,3,2,2,
84,58,2.4375,0.0625,4,3,3,2,
86,58,2.5,0.0625,4,5,2,2,
87,58,2.5625,0.0625,4,5,3,2,
86,58,2.625,0.0625,4,5,2,2,
87,58,2.6875,0.0625,4,5,3,2,
86,58,2.75,0.0625,4,5,2,2,
87,58,2.8125,0.0625,4,5,3,2,
86,58,2.875,0.0625,4,5,2,2,
87,58,2.9375,0.0625,4,5,3,2,
87,59,0,0.5,4,5,3,1,
75,59,1,0.0625,3,4,1,1,
87,59,1,0.0625,4,4,4,1,
77,59,1.061458,0.0625,3,4,2,1,
75,59,1.125,0.0625,3,4,1,1,
87,59,1.125,0.0625,4,4,4,1,
77,59,1.186458,0.0625,3,4,2,1,
75,59,1.25,0.0625,3,4,1,1,
87,59,1.25,0.0625,4,4,4,1,
77,59,1.311458,0.0625,3,4,2,1,
75,59,1.375,0.0625,3,4,1,1,
87,59,1.375,0.0625,4,4,4,1,
77,59,1.436458,0.0625,3,4,2,1,
75,59,1.5,0.0625,3,4,1,1,
87,59,1.5,0.0625,4,4,4,1,
77,59,1.561458,0.0625,3,4,2,1,
75,59,1.625,0.0625,3,4,1,1,
87,59,1.625,0.0625,4,4,4,1,
77,59,1.686458,0.0625,3,4,2,1,
75,59,1.75,0.0625,3,4,1,1,
87,59,1.75,0.0625,4,4,4,1,
77,59,1.811458,0.0625,3,4,2,1,
75,59,1.875,0.0625,3,4,1,1,
87,59,1.875,0.0625,4,4,4,1,
77,59,1.936458,0.0625,3,4,2,1,
76,59,2,0.0625,3,4,1,2,
88,59,2,0.0625,4,4,4,2,
77,59,2.061458,0.0625,3,4,2,2,
76,59,2.125,0.0625,3,4,1,2,
88,59,2.125,0.0625,4,4,4,2,
77,59,2.186458,0.0625,3,4,2,2,
76,59,2.25,0.0625,3,4,1,2,
88,59,2.25,0.0625,4,4,4,2,
77,59,2.311458,0.0625,3,4,2,2,
76,59,2.375,0.0625,3,4,1,2,
88,59,2.375,0.0625,4,4,4,2,
77,59,2.436458,0.0625,3,4,2,2,
76,59,2.5,0.0625,3,4,1,2,
88,59,2.5,0.0625,4,4,4,2,
77,59,2.561458,0.0625,3,4,2,2,
76,59,2.625,0.0625,3,4,1,2,
88,59,2.625,0.0625,4,4,4,2,
77,59,2.686458,0.0625,3,4,2,2,
76,59,2.75,0.0625,3,4,1,2,
88,59,2.75,0.0625,4,4,4,2,
77,59,2.811458,0.0625,3,4,2,2,
76,59,2.875,0.0625,3,4,1,2,
88,59,2.875,0.0625,4,4,4,2,
77,59,2.936458,0.0625,3,4,2,2,
77,60,0,0.5,3,5,1,1,
89,60,0,0.5,4,5,4,1,
85,60,0.5,0.125,4,3,4,1,
84,60,0.625,0.125,4,3,3,1,
85,60,0.75,0.125,4,3,4,2,
82,60,0.875,0.125,4,3,2,1,
79,60,1,0.0625,4,1,2,2,
80,60,1.0625,0.0625,4,1,3,2,
79,60,1.125,0.0625,4,1,2,2,
80,60,1.1875,0.0625,4,1,3,2,
79,60,1.25,0.0625,4,1,2,2,
80,60,1.3125,0.0625,4,1,3,2,
79,60,1.375,0.0625,4,1,2,2,
80,60,1.4375,0.0625,4,1,3,2,
79,60,1.5,0.0625,4,1,2,2,
80,60,1.5625,0.0625,4,1,3,2,
79,60,1.625,0.0625,4,1,2,2,
80,60,1.6875,0.0625,4,1,3,2,
79,60,1.75,0.0625,4,1,2,2,
80,60,1.8125,0.0625,4,1,3,2,
79,60,1.875,0.0625,4,1,2,2,
80,60,1.9375,0.0625,4,1,3,2,
79,60,2,0.0625,4,1,2,2,
80,60,2.0625,0.0625,4,1,3,2,
79,60,2.125,0.0625,4,1,2,2,
80,60,2.1875,0.0625,4,1,3,2,
79,60,2.25,0.0625,4,1,2,2,
80,60,2.3125,0.0625,4,1,3,2,
79,60,2.375,0.0625,4,1,2,2,
80,60,2.4375,0.0625,4,1,3,2,
79,60,2.5,0.0625,4,1,2,2,
80,60,2.5625,0.0625,4,1,3,2,
79,60,2.625,0.125,4,1,2,2,
77,60,2.75,0.25,4,1,1,2,
77,61,0,1,4,1,1,1,
85,61,1,0.5,4,3,4,2,
80,61,1.5,0.25,4,3,1,2,
85,61,2,0.5,4,3,4,2,
80,61,2.5,0.25,4,3,1,2,
79,62,0,0.5,4,2,1,1,
85,62,0.5,0.5,4,3,4,1,
84,62,1,0.25,4,3,3,1,
82,62,1.5,0.5,4,2,3,2,
79,62,2,0.5,4,2,1,2,
84,62,2.5,0.5,4,2,4,2,
77,63,0,0.5,4,1,1,1,
84,63,0.5,0.5,4,2,4,1,
82,63,1,0.25,4,2,3,1,
80,63,1.5,0.5,4,1,3,2,
77,63,2,0.5,4,1,1,2,
82,63,2.5,0.5,4,3,2,2,
84,64,0,0.25,4,3,3,2,
82,64,0.25,0.25,4,3,2,1,
80,64,0.5,0.25,4,3,1,1,
79,64,0.75,0.125,3,3,4,2,
77,64,0.875,0.125,3,3,3,1,
76,64,1,0.0625,3,3,2,2,
77,64,1.061458,0.0625,3,3,3,2,
76,64,1.123958,0.0625,3,3,2,2,
77,64,1.1875,0.0625,3,3,3,2,
76,64,1.248958,0.0625,3,3,2,2,
77,64,1.311458,0.0625,3,3,3,2,
76,64,1.375,0.0625,3,3,2,2,
77,64,1.436458,0.0625,3,3,3,2,
76,64,1.498958,0.0625,3,3,2,2,
77,64,1.5625,0.0625,3,3,3,2,
76,64,1.623958,0.0625,3,3,2,2,
77,64,1.686458,0.0625,3,3,3,2,
76,64,1.75,0.0625,3,3,2,2,
77,64,1.811458,0.0625,3,3,3,2,
76,64,1.873958,0.0625,3,3,2,2,
77,64,1.9375,0.0625,3,3,3,2,
76,64,1.998958,0.0625,3,3,2,2,
77,64,2.061458,0.0625,3,3,3,2,
76,64,2.125,0.0625,3,3,2,2,
77,64,2.186458,0.0625,3,3,3,2,
76,64,2.248958,0.0625,3,3,2,2,
77,64,2.3125,0.0625,3,3,3,2,
76,64,2.373958,0.0625,3,3,2,2,
77,64,2.436458,0.0625,3,3,3,2,
74,64,2.5,0.072917,3,3,1,1,
76,64,2.564583,0.1875,3,3,2,1,
77,64,2.75,0.25,3,3,3,1,
77,65,0,0.5,3,3,3,2,
77,65,0.5,1,3,3,3,1,
77,65,1.5,1,3,3,3,2,
77,65,2.5,0.5,3,3,3,1,
77,66,0,0.375,3,3,3,2,
78,66,0.375,0.125,3,3,4,2,
77,66,0.5,1,3,3,3,1,
77,66,1.5,1,3,3,3,2,
77,66,2.5,0.5,3,3,3,2,
62,67,0,0.072917,2,1,0,1,
69,67,0.064583,0.072917,3,1,0,1,
78,67,0.129167,0.25,4,1,1,1,
79,67,0.375,0.125,4,1,2,1,
78,67,0.5,1,4,1,1,2,
78,67,1.5,1,4,1,1,1,
78,67,2.5,0.5,4,1,1,2,
79,68,0,0.5,4,1,2,1,
82,68,0.5,0.25,4,3,2,2,
81,68,0.75,0.25,4,3,1,2,
81,68,1,0.5,4,1,3,1,
79,68,1.5,1,4,1,2,1,
78,68,2.5,0.5,4,1,1,2,
79,69,0,0.5,4,1,2,1,
70,69,0.5,1,3,1,1,2,
79,69,0.5,1,4,1,2,2,
70,69,1.5,1,3,1,1,1,
79,69,1.5,1,4,1,2,1,
70,69,2.5,0.5,3,1,1,2,
79,69,2.5,0.5,4,1,2,2,
79,70,0,0.375,4,2,1,1,
72,70,0,0.5,3,2,1,1,
80,70,0.375,0.125,4,2,2,1,
80,70,0.5,1,4,2,2,2,
72,70,0.5,1,3,2,1,2,
80,70,1.5,1,4,2,2,1,
72,70,1.5,1,3,2,1,1,
80,70,2.5,0.5,4,2,2,2,
72,70,2.5,0.5,3,2,1,2,
80,71,0,0.375,4,1,3,1,
71,71,0,0.5,3,1,1,1,
79,71,0.375,0.125,4,1,2,1,
79,71,0.5,1,4,1,2,2,
71,71,0.5,1,3,1,1,2,
