pitch,bars,start,duration,string,position,finger,bowing,harmonic
84,29,0,2,4,3,3,2,
84,29,2,1,4,4,2,1,
84,29,3,1,4,4,2,2,
86,29,4,1,4,4,3,2,
87,29,5,1,4,4,4,2,
86,30,0,3,4,4,3,1,
86,31,0,1,4,5,2,2,
86,31,1,1,4,5,2,1,
86,31,2,1,4,5,2,2,
86,31,3,1,4,5,2,1,
87,31,4,1,4,5,3,2,
89,31,5,1,4,5,4,2,
89,32,0,3,4,5,4,1,
79,32,3,2,4,1,2,2,
79,32,5,1,4,2,1,1,
84,33,0,1,4,2,4,1,
79,33,1,1,4,2,1,2,
81,33,2,1,4,3,1,2,
82,33,3,2.5,4,3,2,1,
81,33,5.5,0.5,4,3,1,2,
81,34,0,3,4,3,1,1,
77,34,5,1,3,3,3,2,
77,35,0,1,3,3,3,1,
72,35,1,1,3,1,2,1,
72,35,2,1,3,1,2,2,
74,35,3,1,3,1,3,2,
72,35,4,1,3,1,2,1,
74,35,5,1,3,3,1,2,
75,36,0,3,3,3,2,1,
79,36,3,2,3,5,2,2,
84,36,5,1,4,5,1,1,
89,37,0,2,4,5,4,1,
84,37,2,1,4,5,1,2,
87,37,3,0.125,4,5,3,2,
86,37,3.104167,0.916667,4,5,2,2,
84,37,4,1,4,5,1,1,
86,37,5,1,4,6,1,2,
87,38,0,3,4,6,2,1,
87,38,5,1,4,6,2,2,
87,39,0,2,4,6,2,1,
87,39,2,1,4,6,2,2,
91,39,3,1,4,6,4,2,
89,39,4,1,4,6,3,1,
87,39,5,1,4,6,2,2,
86,40,0,2,4,5,2,1,
89,40,2,0.125,4,5,4,1,
87,40,2.104167,0.916667,4,5,3,1,
86,40,3,2,4,5,2,2,
86,40,5,1,4,5,2,2,
86,41,0,2,4,5,2,1,
86,41,2,1,4,5,2,2,
89,41,3,1,4,5,4,2,
87,41,4,1,4,5,3,1,
86,41,5,1,4,5,2,2,
84,42,0,3,4,5,1,1,
77,42,5,1,3,5,1,2,
86,43,0,2,4,5,2,1,
86,43,2,1,4,5,2,2,
86,43,3,1,4,5,2,1,
87,43,4,1,4,5,3,1,
89,43,5,1,4,5,4,1,
89,44,0,6,4,5,4,2,
89,45,0,3,4,5,4,1,
81,45,3,2,4,3,1,2,
83,45,5,1,4,4,1,2,
84,46,0,2,4,4,2,1,
84,46,2,1,4,4,2,2,
87,46,3,2,4,4,4,1,
86,46,5,1,4,3,4,1,
82,47,0,6,4,3,2,2,
81,48,0,3,4,3,1,1,
79,48,3,3,3,3,4,2,
79,49,0,2,3,3,4,1,
76,49,2,1,3,3,2,1,
78,49,3,2,3,3,3,2,
69,49,5,1,2,3,2,2,
71,50,0,3,2,3,3,1,
69,50,3,2,2,3,2,2,
69,50,5,1,2,3,2,2,
78,51,0,2,3,3,3,1,
78,51,2,1,3,3,3,2,
78,51,3,1,3,3,3,1,
79,51,4,1,3,3,4,2,
81,51,5,1,4,3,1,2,
81,52,0,3,4,3,1,1,
73,52,3,2,3,1,2,2,
69,52,5,1,3,1,0,2,
76,53,0,2,3,3,2,1,
76,53,2,1,3,3,2,2,
76,53,3,1,3,3,2,1,
78,53,4,1,3,3,3,2,
79,53,5,1,3,3,4,2,
78,54,0,3,3,3,3,1,
81,54,4,1,4,7,1,2,
93,54,5,1,4,7,4,2,
91,55,0,2,4,7,3,1,
91,55,2,1,4,8,2,2,
95,55,3,1,4,8,4,1,
93,55,4,1,4,8,3,2,
91,55,5,1,4,8,2,1,
90,56,0,2,4,7,2,2,
93,56,2,0.125,4,7,4,2,
91,56,2.104167,0.916667,4,7,3,2,
90,56,3,2,4,7,2,1,
90,56,5,1,4,7,2,1,
88,57,0,2,4,7,1,2,
88,57,2,1,4,7,1,1,
91,57,3,1,4,7,3,1,
90,57,4,1,4,7,2,2,
88,57,5,1,4,7,1,2,
93,58,0,3,4,7,4,1,
93,58,3,3,4,7,4,2,
92,59,0,3,4,7,3,1,
91,59,3,3,4,7,3,2,
88,60,0,3,4,7,1,1,
90,60,3,3,4,7,2,2,
91,61,0,4,4,7,3,1,
85,61,4,1,4,3,3,2,
85,61,5,1,4,3,3,2,
86,62,0,6,4,3,4,1,
81,63,0,6,4,3,1,2,
81,64,0,6,4,3,1,1,
79,65,0,5,3,3,4,2,
78,65,5,1,3,3,3,2,
78,67,0,12,3,3,3,1,
