pitch,bars,start,duration,string,position,finger,bowing,harmonic
75,17,2,1,3,2,3,2,
74,18,0,2,3,1,3,1,
72,18,2,1,3,1,2,1,
70,19,0,1,3,1,1,2,
68,19,2,1,2,3,2,2,
67,20,0,1.5,2,2,2,1,
68,20,1.5,0.5,2,2,3,1,
65,20,2,1,2,2,1,2,
70,21,0,1,2,3,3,1,
63,21,2,1,1,4,2,2,
62,22,0,2,1,4,1,1,
63,22,2,1,1,4,2,1,
70,23,0,1,2,3,3,2,
68,23,1,1,2,3,2,2,
67,23,2,1,2,2,2,2,
67,24,0,3,2,2,2,1,
65,25,0,1,2,2,1,1,
75,25,2,1,3,3,2,2,
74,26,0,0.5,3,3,1,1,
75,26,0.5,0.5,3,3,2,1,
77,26,1,0.5,3,3,3,1,
75,26,1.5,0.5,3,3,2,1,
74,26,2,0.5,3,3,1,1,
72,26,2.5,0.5,2,3,4,1,
70,27,0,1,2,3,3,2,
68,27,2,1,2,3,2,2,
67,28,0,1.5,2,2,2,1,
68,28,1.5,0.5,2,2,3,1,
65,28,2,1,2,2,1,2,
70,29,0,1,2,3,3,1,
63,29,2,1,1,4,2,2,
62,30,0,2,1,4,1,1,
65,30,2,1,1,4,3,1,
65,31,0,1,1,4,3,2,
63,31,1,1,1,4,2,2,
60,31,2,1,1,2,2,2,
60,32,0,3,1,2,2,1,
58,33,0,0.5,1,1,1,1,
63,33,1,1,2,1,1,2,
65,33,2,1,2,1,2,2,
67,34,0,0.5,2,1,3,2,
67,34,1,1,2,3,1,1,
70,34,2,1,2,3,3,1,
68,35,0,0.5,2,3,2,1,
68,35,1,0.5,2,3,2,2,
70,35,1.5,0.5,2,3,3,2,
68,35,2,0.5,2,3,2,2,
67,35,2.5,0.5,2,2,2,2,
65,36,0,0.5,2,2,1,2,
65,36,1,0.5,2,2,1,1,
67,36,1.5,0.5,2,2,2,1,
68,36,2,0.5,2,2,3,1,
69,36,2.5,0.5,3,1,0,1,
70,37,0,2,3,1,1,2,
72,37,2,0.5,3,1,2,1,
74,37,2.5,0.5,3,3,1,2,
75,38,0,2,3,3,2,1,
77,38,2,0.5,3,3,3,1,
75,38,2.5,0.5,3,3,2,1,
74,39,0,1,3,3,1,2,
84,39,1,1,4,3,3,2,
74,39,2,1,3,3,1,2,
74,40,0,1,3,3,1,1,
84,40,1,1,4,3,3,1,
74,40,2,1,3,3,1,1,
75,41,0,0.5,3,3,2,2,
67,41,2,1,2,2,2,2,
65,42,0,2,2,2,1,1,
75,42,2,1,3,2,3,1,
74,43,0,2,3,2,2,2,
70,43,2,1,3,1,1,2,
67,44,0,1,2,3,1,1,
70,44,1,1,2,3,3,1,
69,44,2,1,2,3,2,1,
70,45,0,1,2,3,3,2,
72,45,1,0.5,2,3,4,2,
70,45,1.5,0.5,2,3,3,2,
69,45,2,0.5,2,3,3,2,
67,45,2.5,0.5,2,2,2,2,
65,46,0,2,2,2,1,1,
75,46,2,1,3,2,3,1,
74,47,0,2,3,2,2,2,
70,47,2,1,3,1,1,2,
74,48,0,0.5,3,1,3,1,
72,48,0.5,0.5,3,1,2,1,
70,48,1,1,3,1,1,2,
69,48,2,1,2,1,4,2,
67,49,0,1,2,1,3,1,
67,49,2,1,2,2,2,2,
65,50,0,2,2,2,1,1,
75,50,2,1,2,5,4,1,
74,51,0,2,2,5,3,2,
70,51,2,1,2,3,3,2,
67,52,0,1,2,3,1,1,
70,52,1,1,2,3,3,1,
69,52,2,1,2,3,2,1,
70,53,0,1,2,4,2,2,
72,53,1,0.5,2,4,3,2,
70,53,1.5,0.5,2,4,2,2,
69,53,2,0.5,2,2,3,2,
67,53,2.5,0.5,2,2,2,2,
65,54,0,2,2,2,1,1,
75,54,2,1,3,2,3,1,
74,55,0,2,3,2,2,2,
70,55,2,1,3,1,1,2,
74,56,0,0.5,3,1,3,1,
72,56,0.5,0.5,3,1,2,1,
70,56,1,1,3,1,1,2,
68,56,2,1,2,3,2,2,
67,57,0,1,2,3,1,1,
63,57,1,1,2,1,1,2,
65,57,2,1,2,1,2,2,
67,58,0,0.5,2,1,3,2,
67,58,1,1,2,3,1,1,
70,58,2,1,2,3,3,1,
68,59,0,0.5,2,3,2,1,
68,59,1,0.5,2,3,2,2,
70,59,1.5,0.5,2,3,3,2,
68,59,2,0.5,2,3,2,2,
67,59,2.5,0.5,2,2,2,2,
65,60,0,0.5,2,2,1,2,
65,60,1,0.5,2,2,1,1,
67,60,1.5,0.5,2,2,2,1,
68,60,2,0.5,2,2,3,1,
69,60,2.5,0.5,3,1,0,1,
70,61,0,2,3,1,1,2,
72,61,2,0.5,3,1,2,1,
74,61,2.5,0.5,3,1,3,2,
75,62,0,2,3,3,2,1,
77,62,2,0.5,3,3,3,1,
75,62,2.5,0.5,3,3,2,1,
74,63,0,1,3,3,1,2,
84,63,1,1,4,3,3,2,
74,63,2,1,3,3,1,2,
74,64,0,1,3,3,1,1,
84,64,1,1,4,3,3,1,
74,64,2,1,3,3,1,1,
75,65,0,0.5,3,3,2,1,
75,65,2,1,3,1,4,2,
74,66,0,1,3,1,3,1,
71,66,1,1,3,1,1,1,
72,66,2,1,3,1,2,1,
70,67,0,2,2,3,3,2,
68,67,2,1,2,3,2,2,
67,68,0,1,2,3,1,1,
67,68,2,1,2,3,1,2,
72,69,0,2,2,4,3,1,
68,69,2,1,2,4,1,1,
67,70,0,1,2,3,1,2,
60,70,2,1,1,3,1,2,
67,71,0,1.5,1,4,4,1,
65,71,1.5,0.5,1,4,3,2,
63,71,2,0.5,1,4,2,2,
62,71,2.5,0.5,1,3,2,2,
62,72,0,0.5,1,3,2,1,
60,72,0.5,0.5,1,3,1,1,
60,72,1,1,1,3,1,2,
60,72,2,1,1,3,1,2,
60,73,0,1,1,3,1,1,
75,73,2,1,3,3,2,2,
74,74,0,1,3,3,1,1,
71,74,1,1,3,1,1,1,
72,74,2,1,3,1,2,1,
70,75,0,2,2,3,3,2,
68,75,2,1,2,3,2,2,
67,76,0,1,2,3,1,1,
67,76,2,1,2,3,1,2,
72,77,0,2,2,4,3,1,
68,77,2,1,2,3,2,1,
67,78,0,1,2,3,1,2,
60,78,2,1,1,3,1,2,
67,79,0,1.5,1,4,4,1,
65,79,1.5,0.5,1,4,3,2,
63,79,2,0.5,1,4,2,2,
62,79,2.5,0.5,1,3,2,2,
62,80,0,0.5,1,3,2,1,
60,80,0.5,0.5,1,3,1,1,
60,80,1,1,1,3,1,2,
60,80,2,1,1,3,1,2,
60,81,0,1,1,3,1,1,
60,81,2,1,1,3,1,2,
63,82,0,2,1,4,2,1,
61,82,2,1,1,4,1,1,
61,83,0,1,1,4,1,2,
70,83,2,1,2,4,2,2,
73,84,0,1,2,4,4,2,
67,84,2,1,2,3,1,1,
68,85,0,1,2,3,2,1,
72,85,2,1,3,2,1,2,
75,87,0,4,3,2,3,1,
72,87,1,1,2,3,4,2,
68,87,2,1,2,3,2,2,
67,88,0,1,2,3,1,2,
70,88,2,1,2,4,2,1,
68,89,0,1,2,4,1,1,
72,89,2,1,3,2,1,2,
75,90,0,3,3,2,3,1,
72,91,0,1,3,2,1,1,
72,91,2,1,3,2,1,2,
77,93,0,4,3,4,2,1,
73,93,1,1,2,4,4,2,
70,93,2,1,2,4,2,2,
68,94,0,1,2,4,1,1,
68,94,2,1,2,4,1,2,
70,95,0,0.166667,2,4,2,1,
72,95,0.15625,0.166667,2,4,3,1,
70,95,0.3125,0.6875,2,4,2,1,
68,95,1,1,2,4,1,2,
70,95,2,1,2,4,2,2,
72,96,0,1,2,4,3,1,
70,96,1,0.5,2,4,2,2,
68,96,1.5,0.5,2,4,1,2,
67,96,2,0.5,2,2,2,2,
65,96,2.5,0.5,2,2,1,2,
70,97,0,1,2,3,3,1,
68,97,1,0.5,2,3,2,2,
67,97,1.5,0.5,2,3,1,2,
65,97,2,0.5,1,3,4,2,
63,97,2.5,0.5,1,3,3,2,
67,98,0,3,2,1,3,1,
65,99,0,1,2,1,2,1,
63,99,1,1,2,1,1,2,
65,99,2,1,2,1,2,2,
67,100,0,0.5,2,1,3,2,
67,100,1,1,2,3,1,1,
70,100,2,1,2,3,3,1,
68,101,0,0.5,2,3,2,1,
68,101,1,0.5,2,3,2,2,
70,101,1.5,0.5,2,3,3,2,
68,101,2,0.5,2,3,2,2,
67,101,2.5,0.5,2,2,2,2,
65,102,0,0.5,2,2,1,2,
65,102,1,0.5,2,2,1,1,
67,102,1.5,0.5,2,2,2,1,
68,102,2,0.5,2,2,3,1,
69,102,2.5,0.5,3,1,0,1,
70,103,0,2,3,1,1,2,
72,103,2,0.5,3,1,2,1,
74,103,2.5,0.5,3,1,3,2,
75,104,0,2,3,3,2,1,
77,104,2,0.5,3,3,3,1,
75,104,2.5,0.5,3,3,2,1,
74,105,0,1,3,3,1,2,
84,105,1,1,4,3,3,2,
74,105,2,1,3,3,1,2,
74,106,0,1,3,3,1,1,
84,106,1,1,4,3,3,1,
74,106,2,1,3,3,1,1,
75,107,0,0.5,3,3,2,1,
63,107,1,1,2,1,1,2,
65,107,2,1,2,1,2,2,
67,108,0,0.5,2,1,3,2,
67,108,1,1,2,3,1,1,
70,108,2,1,2,3,3,1,
68,109,0,0.5,2,3,2,1,
68,109,1,0.5,2,3,2,2,
70,109,1.5,0.5,2,3,3,2,
68,109,2,0.5,2,3,2,2,
67,109,2.5,0.5,2,2,2,2,
65,110,0,0.5,2,2,1,2,
65,110,1,0.5,2,2,1,1,
67,110,1.5,0.5,2,2,2,1,
68,110,2,0.5,2,2,3,1,
69,110,2.5,0.5,3,1,0,1,
70,111,0,2,3,1,1,2,
72,111,2,0.5,3,1,2,1,
74,111,2.5,0.5,3,1,3,2,
75,112,0,2,3,3,2,1,
77,112,2,0.5,3,3,3,1,
75,112,2.5,0.5,3,3,2,1,
74,113,0,1,3,3,1,2,
84,113,1,1,4,3,3,2,
74,113,2,1,3,3,1,2,
74,114,0,1,3,3,1,1,
84,115,1,3,4,4,2,1,
74,115,2,1,3,3,1,2,
77,116,0,3,3,4,2,1,
75,117,0,1,3,4,1,1,
70,117,2,1,3,1,1,2,
75,119,0,4,3,3,2,2,
70,119,2,1,3,1,1,1,
75,120,0,1,3,3,2,1,
65,120,2,1,2,1,1,2,
72,121,0,1,2,4,3,2,
62,121,2,1,1,4,1,2,
65,122,0,3,1,4,3,1,
63,123,0,1,1,4,2,2,
