pitch,bars,start,duration,string,position,finger,bowing,harmonic
83,34,2.247917,0.125,4,3,2,1,
84,34,2.375,0.125,4,3,3,1,
83,34,2.497917,0.125,4,3,2,1,
84,34,2.622917,0.125,4,3,3,1,
81,34,2.75,0.125,4,3,1,1,
83,34,2.875,0.125,4,3,2,1,
84,35,0,2,4,3,3,2,
83,35,2,1,4,3,2,2,
83,36,0,0.5,4,3,2,1,
81,36,0.5,0.5,4,3,1,1,
79,36,1,1,4,1,2,2,
78,36,2,1,4,1,1,1,
79,37,0,0.5,4,1,2,2,
74,37,0.5,0.5,3,1,3,2,
71,37,1,0.5,3,1,1,2,
74,37,1.5,0.5,3,1,3,2,
69,37,2,0.5,2,1,4,1,
66,37,2.5,0.5,2,1,2,1,
67,38,0,0.5,2,1,3,2,
62,38,0.5,0.5,2,1,0,2,
59,38,1,0.5,1,1,2,2,
55,38,1.5,0.5,1,1,0,2,
67,38,2,0.5,2,1,3,1,
67,38,2.5,0.5,2,1,3,2,
67,39,0,0.5,2,1,3,1,
62,39,0.5,0.5,2,1,0,1,
59,39,1,0.5,1,1,2,1,
55,39,1.5,0.5,1,1,0,1,
67,39,2,0.5,2,1,3,2,
67,39,2.5,0.5,2,1,3,2,
67,40,0,0.5,2,1,3,1,
64,40,0.5,0.5,2,1,1,1,
60,40,1,0.5,1,1,3,1,
57,40,1.5,0.5,1,1,1,1,
74,40,2,0.5,3,1,3,2,
74,40,2.5,0.5,3,1,3,2,
74,41,0,0.5,3,1,3,1,
71,41,0.5,0.5,3,1,1,1,
67,41,1,0.5,2,1,3,1,
62,41,1.5,0.5,2,1,0,1,
77,41,2,0.5,3,2,4,2,
77,41,2.5,0.5,3,2,4,2,
76,42,0,0.5,3,2,3,1,
72,42,0.5,0.5,3,2,1,1,
69,42,1,0.5,3,1,0,1,
64,42,1.5,0.5,2,1,1,1,
76,42,2,0.5,3,1,4,2,
76,42,2.5,0.5,3,1,4,2,
76,43,0,1,3,1,4,1,
78,43,1,0.125,4,1,1,2,
79,43,1.125,0.125,4,1,2,2,
78,43,1.25,0.125,4,1,1,2,
79,43,1.375,0.125,4,1,2,2,
78,43,1.5,0.125,4,1,1,2,
79,43,1.625,0.125,4,1,2,2,
78,43,1.75,0.125,4,1,1,2,
79,43,1.875,0.125,4,1,2,2,
76,43,2,0.145833,4,1,0,2,
78,43,2.129167,0.145833,4,1,1,2,
79,43,2.258333,0.75,4,1,2,2,
76,44,0.5,0.5,3,1,4,2,
74,44,1,0.5,3,1,3,1,
71,44,1.5,0.5,3,1,1,1,
72,44,2,0.5,3,1,2,2,
69,44,2.5,0.5,3,1,0,2,
67,45,0,1,2,1,3,2,
74,45,1,1.5,3,1,3,1,
71,45,2.5,0.5,3,1,1,1,
72,46,0,0.5,3,2,1,2,
76,46,0.5,0.5,3,2,3,2,
67,46,1,0.5,2,2,2,1,
71,46,1.5,0.5,2,2,4,1,
66,46,2,0.5,2,2,1,2,
69,46,2.5,0.5,2,2,3,2,
71,47,0,1,2,2,4,2,
62,47,1,0.125,1,3,2,1,
64,47,1.122917,0.125,1,3,3,1,
62,47,1.247917,0.125,1,3,2,1,
64,47,1.375,0.125,1,3,3,1,
62,47,1.497917,0.125,1,3,2,1,
64,47,1.622917,0.125,1,3,3,1,
62,47,1.75,0.125,1,3,2,1,
64,47,1.872917,0.125,1,3,3,1,
62,47,1.997917,0.125,1,3,2,1,
64,47,2.125,0.125,1,3,3,1,
62,47,2.247917,0.125,1,3,2,1,
64,47,2.372917,0.125,1,3,3,1,
60,47,2.5,0.25,1,3,1,2,
62,47,2.75,0.25,1,3,2,1,
64,48,0,1,1,3,3,2,
64,48,1,0.125,2,1,1,1,
66,48,1.122917,0.125,2,1,2,1,
64,48,1.247917,0.125,2,1,1,1,
66,48,1.375,0.125,2,1,2,1,
64,48,1.497917,0.125,2,1,1,1,
66,48,1.622917,0.125,2,1,2,1,
64,48,1.75,0.125,2,1,1,1,
66,48,1.872917,0.125,2,1,2,1,
64,48,1.997917,0.125,2,1,1,1,
66,48,2.125,0.125,2,1,2,1,
64,48,2.247917,0.125,2,1,1,1,
66,48,2.372917,0.125,2,1,2,1,
62,48,2.5,0.25,2,1,0,2,
64,48,2.75,0.25,2,1,1,1,
66,49,0,1,2,1,2,2,
66,49,1,0.125,2,1,2,1,
67,49,1.122917,0.125,2,1,3,1,
66,49,1.247917,0.125,2,1,2,1,
67,49,1.375,0.125,2,1,3,1,
66,49,1.497917,0.125,2,1,2,1,
67,49,1.622917,0.125,2,1,3,1,
66,49,1.75,0.125,2,1,2,1,
67,49,1.872917,0.125,2,1,3,1,
66,49,1.997917,0.125,2,1,2,1,
67,49,2.125,0.125,2,1,3,1,
66,49,2.247917,0.125,2,1,2,1,
67,49,2.372917,0.125,2,1,3,1,
64,49,2.5,0.25,2,1,1,2,
66,49,2.75,0.25,2,1,2,1,
64,50,0,0.5,2,1,1,2,
66,50,0.5,0.5,2,1,2,2,
67,50,1,0.5,2,1,3,1,
68,50,1.5,0.5,2,1,4,2,
69,50,2,0.5,3,1,0,1,
70,50,2.5,0.5,3,1,1,2,
71,51,0,1,3,1,1,1,
83,52,0,0.5,4,1,4,1,
78,52,0.5,0.5,4,1,1,1,
79,52,1,0.5,4,1,2,1,
75,52,1.5,0.5,3,1,3,1,
76,52,2,0.5,3,1,4,1,
70,52,2.5,0.5,3,1,1,1,
71,53,0,0.5,3,1,1,2,
66,53,0.5,0.5,2,1,2,2,
67,53,1,0.5,2,1,3,2,
63,53,1.5,0.5,2,1,1,2,
64,53,2,0.5,2,1,1,2,
58,53,2.5,0.5,1,1,2,2,
59,54,0,0.125,1,1,2,1,
60,54,0.122917,0.125,1,1,3,1,
59,54,0.25,0.125,1,1,2,1,
60,54,0.372917,0.125,1,1,3,1,
59,54,0.5,0.125,1,1,2,1,
60,54,0.622917,0.125,1,1,3,1,
59,54,0.75,0.125,1,1,2,1,
60,54,0.872917,0.125,1,1,3,1,
59,54,1,0.125,1,1,2,1,
60,54,1.122917,0.125,1,1,3,1,
59,54,1.25,0.125,1,1,2,1,
60,54,1.372917,0.125,1,1,3,1,
59,54,1.5,0.125,1,1,2,1,
60,54,1.622917,0.125,1,1,3,1,
59,54,1.75,0.125,1,1,2,1,
60,54,1.872917,0.125,1,1,3,1,
67,55,2,1,2,1,3,2,
67,56,0,0.5,2,1,3,1,
66,56,0.5,0.5,2,1,2,1,
64,56,1,0.5,2,1,1,2,
62,56,1.5,0.5,2,1,0,1,
71,56,2,1,2,3,3,2,
71,57,0,1,2,3,3,1,
64,57,1,1,2,1,1,1,
69,57,2,1,2,1,4,2,
69,58,0,1,2,1,4,1,
66,58,1,1,2,1,2,1,
71,58,2,1,2,3,3,2,
64,59,0,0.5,2,3,3,1,
63,59,0.5,0.5,1,3,2,1,
64,59,1,0.5,1,3,3,1,
63,59,1.5,0.5,1,3,2,1,
64,59,2,0.5,1,3,3,1,
63,59,2.5,0.5,1,3,2,1,
64,60,0,0.5,1,3,3,2,
63,60,0.5,0.5,1,3,2,2,
64,60,1,0.5,1,3,3,2,
63,60,1.5,0.5,1,3,2,2,
64,60,2,0.5,1,3,3,2,
62,60,2.5,0.5,1,3,2,2,
60,61,0,1,1,3,1,1,
72,61,1,1,2,3,4,2,
71,61,2,0.5,2,3,3,2,
69,61,2.5,0.5,2,3,2,2,
67,62,0,1,2,3,1,1,
66,62,1,1,2,2,1,1,
71,62,2,1,2,3,3,2,
72,63,0,0.5,2,3,4,1,
71,63,0.5,0.5,2,3,3,1,
69,63,1,0.5,2,3,2,2,
67,63,1.5,0.5,2,3,1,1,
67,63,2,1,2,1,3,2,
67,64,0,0.5,2,1,3,1,
66,64,0.5,0.5,2,1,2,1,
64,64,1,0.5,2,1,1,2,
62,64,1.5,0.5,2,1,0,1,
71,64,2,1,2,3,3,2,
71,65,0,1,2,3,3,1,
64,65,1,1,2,1,1,1,
72,65,2,1,3,1,2,2,
72,66,0,1,3,1,2,1,
66,66,1,1,2,1,3,1,
71,66,2,1,3,1,1,2,
64,67,0,3,2,1,1,1,
76,67,0,3,3,1,4,1,
64,68,0,2,2,1,1,2,
76,68,0,2,3,1,4,2,
62,68,2,1,2,1,0,2,
74,68,2,1,3,2,2,2,
65,69,0,1,2,2,1,1,
77,69,0,1,3,2,4,1,
64,69,1,1,2,1,1,1,
76,69,1,1,3,1,4,1,
64,69,2,1,2,1,1,2,
76,69,2,1,3,1,4,2,
64,70,0,2,2,1,1,1,
76,70,0,2,3,1,4,1,
57,70,2,1,1,1,1,2,
69,70,2,1,2,1,4,2,
57,71,0,2,1,1,1,1,
69,71,0,2,2,1,4,1,
59,71,2,1,1,2,1,2,
71,71,2,1,2,2,4,2,
59,72,0,2,1,2,1,1,
71,72,0,2,2,2,4,1,
67,72,2,0.5,2,1,3,2,
64,72,2.5,0.5,2,1,1,2,
76,73,0,0.75,3,2,3,1,
78,73,0.75,0.25,3,2,4,1,
76,73,1,1,3,2,3,2,
75,73,2,1,3,1,3,2,
64,74,0,1,2,1,1,1,
71,74,0,1,3,1,1,1,
76,74,0,1,4,1,0,1,
71,74,2,1,2,3,3,2,
72,75,0,1,2,3,4,2,
66,75,2,1,2,1,2,1,
64,76,0,1,2,1,1,1,
67,76,2,1,2,1,3,2,
66,77,0,1,2,1,2,2,
69,77,2,1,2,1,4,1,
67,78,0,1,2,1,3,1,
80,86,2,1,3,3,4,1,
80,87,0,1,3,3,4,2,
80,87,1,1,3,3,4,2,
80,87,2,1,3,3,4,2,
80,88,0,1,3,3,4,1,
78,88,1,1,3,3,3,1,
78,88,2,1,3,3,3,1,
78,89,0,1,3,3,3,2,
78,89,1,1,3,3,3,2,
78,89,2,1,3,3,3,2,
85,90,0,1,4,3,3,1,
83,90,1,1,4,3,2,1,
76,90,2,1,3,3,2,2,
76,91,0,1,3,3,2,1,
78,91,1,1,3,3,3,1,
80,91,2,1,3,3,4,1,
78,92,0,1,3,3,3,2,
80,92,1,1,3,3,4,2,
76,92,2,1,3,3,2,2,
78,93,0,0.145833,3,3,3,1,
76,93,0.129167,0.875,3,3,2,1,
75,93,1,1,3,3,1,1,
73,93,2,1,3,1,2,1,
75,94,0,0.145833,3,1,3,1,
73,94,0.129167,0.145833,3,1,2,1,
71,94,0.258333,0.75,3,1,1,2,
80,102,2,1,3,3,4,1,
80,103,0,1,3,3,4,2,
80,103,1,1,3,3,4,2,
80,103,2,1,3,3,4,2,
80,104,0,1,3,3,4,1,
78,104,1,1,3,3,3,1,
78,104,2,1,3,3,3,1,
78,105,0,1,3,3,3,2,
78,105,1,1,3,3,3,2,
78,105,2,1,3,3,3,2,
85,106,0,1,4,3,3,1,
83,106,1,1,4,3,2,1,
76,106,2,1,3,3,2,2,
76,107,0,1,3,3,2,1,
78,107,1,1,3,3,3,1,
80,107,2,1,3,3,4,1,
78,108,0,1,3,3,3,2,
80,108,1,1,3,3,4,2,
76,108,2,1,3,3,2,2,
75,109,0,2,3,1,3,1,
73,109,2,0.125,3,1,2,1,
75,109,2.125,0.125,3,1,3,1,
73,109,2.25,0.125,3,1,2,1,
75,109,2.375,0.125,3,1,3,1,
73,109,2.5,0.125,3,1,2,1,
75,109,2.625,0.125,3,1,3,1,
71,109,2.75,0.125,3,1,1,1,
73,109,2.875,0.125,3,1,2,1,
71,110,0,1,3,1,1,2,
80,118,2,1,3,3,4,1,
80,119,0,1,3,3,4,2,
80,119,1,1,3,3,4,2,
80,119,2,1,3,3,4,2,
80,120,0,1,3,3,4,1,
78,120,1,1,3,3,3,1,
78,120,2,1,3,3,3,1,
78,121,0,1,3,3,3,2,
78,121,1,1,3,3,3,2,
78,121,2,1,3,3,3,2,
85,122,0,1,4,3,3,1,
83,122,1,1,4,3,2,1,
76,122,2,1,3,3,2,1,
76,123,0,1,3,3,2,2,
76,123,1,1,3,3,2,2,
76,123,2,1,3,3,2,2,
76,124,0,1,3,3,2,1,
85,124,1,1,4,3,3,1,
83,124,2,1,4,3,2,1,
83,125,0,0.5,4,3,2,2,
81,125,0.5,0.5,4,3,1,2,
80,125,1,1,3,3,4,1,
78,125,2,1,3,3,3,2,
76,126,0,1,3,3,2,1,
80,134,2,1,3,3,4,1,
80,135,0,1,3,3,4,2,
80,135,1,1,3,3,4,2,
80,135,2,1,3,3,4,2,
80,136,0,1,3,3,4,1,
78,136,1,1,3,3,3,1,
78,136,2,1,3,3,3,1,
78,137,0,1,3,3,3,2,
78,137,1,1,3,3,3,2,
78,137,2,1,3,3,3,2,
85,138,0,1,4,3,3,1,
83,138,1,1,4,3,2,1,
76,138,2,1,3,3,2,1,
76,139,0,1,3,3,2,2,
76,139,1,1,3,3,2,2,
76,139,2,1,3,3,2,2,
76,140,0,1,3,3,2,1,
85,140,1,1,4,3,3,1,
83,140,2,1,4,3,2,1,
83,141,0,0.5,4,3,2,2,
81,141,0.5,0.5,4,3,1,2,
80,141,1,1,3,3,4,1,
78,141,2,1,3,3,3,2,
76,142,0,1,3,3,2,1,
67,150,2,1,2,1,3,2,
69,151,0,0.5,2,1,4,1,
67,151,0.5,0.5,2,1,3,1,
66,151,1,0.5,2,1,2,2,
64,151,1.5,0.5,2,1,1,1,
71,151,2,1,2,3,3,2,
71,152,0,1,2,3,3,1,
66,152,1,1,2,2,1,1,
67,152,2,1,2,2,2,2,
66,153,0,1,2,1,2,1,
64,153,1,0.125,2,1,1,1,
66,153,1.122917,0.125,2,1,2,1,
64,153,1.25,0.125,2,1,1,1,
66,153,1.372917,0.125,2,1,2,1,
64,153,1.5,0.125,2,1,1,1,
66,153,1.622917,0.125,2,1,2,1,
64,153,1.75,0.125,2,1,1,1,
66,153,1.872917,0.125,2,1,2,1,
64,153,2,0.125,2,1,1,1,
66,153,2.122917,0.125,2,1,2,1,
64,153,2.25,0.125,2,1,1,1,
66,153,2.372917,0.125,2,1,2,1,
64,153,2.5,0.125,2,1,1,1,
66,153,2.622917,0.125,2,1,2,1,
63,153,2.75,0.125,2,1,1,1,
64,153,2.872917,0.125,2,1,2,1,
63,154,0,1,2,1,1,2,
64,154,2,1,1,3,3,2,
62,155,0,0.5,1,3,2,1,
60,155,0.5,0.5,1,3,1,1,
72,155,1,1,2,3,4,2,
71,156,2,2,2,3,3,1,
69,156,1,1,2,3,2,1,
68,157,2,2,2,3,1,2,
69,157,1,1,2,3,2,2,
71,158,2,2,2,3,3,1,
72,158,1,1,2,3,4,1,
73,159,2,2,3,2,1,2,
74,159,1,1,3,2,2,2,
75,160,2,2,3,2,3,1,
76,160,1,1,3,2,4,1,
71,160,2,1,3,1,1,2,
74,161,0,0.25,3,1,3,1,
72,161,0.25,0.25,3,1,2,1,
71,161,0.5,0.25,3,1,1,2,
69,161,0.75,0.25,3,1,0,1,
67,161,1,1,2,1,3,2,
66,161,2,0.125,2,1,2,2,
67,161,2.125,0.125,2,1,3,2,
66,161,2.25,0.125,2,1,2,2,
67,161,2.375,0.125,2,1,3,2,
66,161,2.5,0.125,2,1,2,2,
67,161,2.625,0.125,2,1,3,2,
64,161,2.75,0.125,2,1,1,2,
66,161,2.875,0.125,2,1,2,2,
64,162,0,1,2,1,1,1,
71,162,2,1,2,3,3,2,
75,163,0,0.5,3,3,1,1,
76,163,0.5,0.5,3,3,2,1,
79,163,2,0.5,3,3,4,2,
78,163,2.5,0.5,3,3,3,2,
75,164,0,0.5,3,3,1,2,
76,164,0.5,0.5,3,3,2,2,
83,164,2,0.5,4,4,1,1,
79,164,2.5,0.5,3,4,3,1,
78,165,0,0.5,3,4,2,1,
76,165,0.5,0.5,3,4,1,1,
87,165,2,0.5,4,4,3,2,
88,165,2.5,0.5,4,4,2,2,
75,166,0,0.5,3,3,1,1,
76,166,0.5,0.5,3,3,2,1,
70,166,2,0.5,2,3,2,2,
71,166,2.5,0.5,2,3,3,2,
75,167,0,0.5,3,3,1,2,
76,167,0.5,0.5,3,3,2,2,
83,167,2,0.5,4,1,4,1,
79,167,2.5,0.5,4,1,2,1,
77,168,0,0.5,4,1,1,1,
78,168,0.5,0.5,4,1,1,1,
84,168,2,0.5,4,3,3,2,
81,168,2.5,0.5,4,3,1,2,
78,169,0,0.5,3,3,3,2,
79,169,0.5,0.5,3,3,4,2,
83,169,2,0.5,4,3,2,1,
75,169,2.5,0.5,3,3,1,1,
78,170,0,0.5,3,3,3,1,
76,170,0.5,0.5,3,3,2,1,
59,170,2,1,1,1,2,2,
63,171,0,0.5,2,1,1,1,
64,171,0.5,0.5,2,1,2,1,
67,171,2,0.5,2,1,4,2,
66,171,2.5,0.5,2,1,3,2,
63,172,0,0.5,2,1,1,2,
64,172,0.5,0.5,2,1,2,2,
71,172,2,0.5,2,3,3,1,
67,172,2.5,0.5,2,3,1,1,
63,173,0,0.5,1,3,2,1,
64,173,0.5,0.5,1,3,3,1,
75,173,2,0.5,3,1,3,2,
76,173,2.5,0.5,3,1,4,2,
63,174,0,0.5,2,1,1,1,
64,174,0.5,0.5,2,1,1,1,
58,174,2,0.5,1,1,2,2,
59,174,2.5,0.5,1,1,3,2,
63,175,0,0.5,2,1,1,2,
64,175,0.5,0.5,2,1,1,2,
71,175,2,0.5,3,1,1,1,
67,175,2.5,0.5,2,1,3,1,
65,176,0,0.5,2,1,1,1,
66,176,0.5,0.5,2,1,2,1,
72,176,2,0.5,3,1,2,2,
69,176,2.5,0.5,3,1,0,2,
66,177,0,0.5,2,1,2,2,
67,177,0.5,0.5,2,1,3,2,
71,177,2,0.5,3,1,2,2,
63,177,2.5,0.5,2,1,1,2,
64,178,0,1,2,1,1,1,
67,178,1,0.75,2,1,3,1,
71,178,1.75,0.25,3,1,1,1,
76,178,2,1,3,1,4,2,
69,179,0.5,0.5,2,3,2,2,
67,179,1,0.5,2,3,1,1,
71,179,1.5,0.5,2,3,3,1,
63,179,2,0.5,2,1,1,2,
66,179,2.5,0.5,2,1,2,2,
64,180,0,1,2,1,1,1,
67,180,1,0.75,2,1,3,1,
71,180,1.75,0.25,3,1,1,1,
76,180,2,1,3,1,4,2,
69,181,0.5,0.5,2,3,2,2,
67,181,1,0.5,2,3,1,1,
71,181,1.5,0.5,2,3,3,1,
66,181,2,0.5,2,1,2,2,
69,181,2.5,0.5,2,1,4,2,
67,182,0,1,2,1,3,1,
64,182,1,1,2,1,1,2,
67,182,2,1,2,1,3,1,
71,183,0,1,3,1,1,2,
67,183,1,1,2,1,3,1,
71,183,2,1,3,1,1,2,
76,184,0,1,3,1,4,2,
64,184,1,1,2,1,1,1,
71,184,1,1,3,1,1,1,
79,184,1,1,4,1,2,1,
64,184,2,1,2,1,1,2,
71,184,2,1,3,1,1,2,
83,184,2,1,4,1,4,2,
64,185,0,1,2,1,1,1,
71,185,0,1,3,1,1,1,
76,185,0,1,4,1,0,1,
