pitch,bars,start,duration,string,position,finger,bowing,harmonic
71,15,2,1,3,1,1,2,
72,15,3,1,3,1,2,2,
71,16,0,0.125,3,1,1,1,
72,16,0.120833,0.125,3,1,2,1,
71,16,0.247917,0.125,3,1,1,1,
72,16,0.372917,0.125,3,1,2,1,
71,16,0.495833,0.125,3,1,1,1,
72,16,0.622917,0.125,3,1,2,1,
71,16,0.747917,0.125,3,1,1,1,
72,16,0.875,0.125,3,1,2,1,
71,16,0.995833,0.125,3,1,1,1,
72,16,1.122917,0.125,3,1,2,1,
71,16,1.247917,0.125,3,1,1,1,
72,16,1.370833,0.125,3,1,2,1,
71,16,1.497917,0.125,3,1,1,1,
72,16,1.622917,0.125,3,1,2,1,
71,16,1.75,0.125,3,1,1,1,
72,16,1.870833,0.125,3,1,2,1,
71,16,1.997917,0.125,3,1,1,1,
72,16,2.122917,0.125,3,1,2,1,
71,16,2.245833,0.125,3,1,1,1,
72,16,2.372917,0.125,3,1,2,1,
71,16,2.497917,0.125,3,1,1,1,
72,16,2.625,0.125,3,1,2,1,
71,16,2.745833,0.125,3,1,1,1,
72,16,2.872917,0.125,3,1,2,1,
71,16,2.997917,0.125,3,1,1,1,
72,16,3.120833,0.125,3,1,2,1,
71,16,3.247917,0.125,3,1,1,1,
72,16,3.372917,0.125,3,1,2,1,
69,16,3.5,0.5,3,1,0,1,
69,17,0,3,2,3,2,2,
69,18,0,1,3,1,0,1,
79,18,1,1,4,1,2,1,
79,18,2,1,4,1,2,2,
79,18,3,1,4,1,2,1,
79,19,0,1,4,1,2,2,
77,19,1,0.5,4,1,1,1,
79,19,1.5,0.5,4,2,1,2,
81,19,2,1,4,2,2,1,
76,19,3,1,3,2,3,2,
77,20,0,1.5,3,2,4,1,
79,20,1.5,0.5,4,2,1,1,
81,20,2,0.5,4,2,2,2,
79,20,2.5,0.5,4,2,1,1,
77,20,3,0.5,3,2,4,2,
76,20,3.5,0.5,3,2,3,1,
74,21,0,3,3,2,2,2,
67,22,0,1,2,3,1,1,
77,22,1,1,3,3,3,1,
77,22,2,1,3,3,3,2,
77,22,3,1,3,3,3,1,
77,23,0,1,3,3,3,2,
76,23,1,0.5,3,3,2,1,
77,23,1.5,0.5,3,3,3,2,
79,23,2,1,3,3,4,1,
74,23,3,1,3,3,1,2,
76,24,0,1.5,3,3,2,1,
77,24,1.5,0.5,3,3,3,1,
79,24,2,0.5,3,3,4,2,
77,24,2.5,0.5,3,3,3,1,
76,24,3,0.5,3,2,3,2,
74,24,3.5,0.5,3,2,2,1,
72,25,0,4,3,2,1,2,
71,26,0,1,3,1,1,1,
76,26,1,1,3,1,4,1,
76,26,2,1,3,1,4,2,
71,26,3,1,3,1,1,1,
72,27,0,0.5,3,1,2,2,
74,27,0.5,0.5,3,1,3,2,
72,27,1,0.5,3,1,2,1,
71,27,1.5,0.5,3,1,1,2,
69,27,2,1,3,1,0,1,
72,27,3,1,3,1,2,2,
71,28,0,1,3,1,1,1,
76,28,1,1,3,1,4,1,
76,28,2,1,3,1,4,2,
71,28,3,1,3,1,1,1,
72,29,0,0.5,3,1,2,2,
74,29,0.5,0.5,3,1,3,2,
72,29,1,0.5,3,1,2,1,
71,29,1.5,0.5,3,1,1,2,
69,29,2,1,2,1,4,1,
72,29,3,1,3,1,2,2,
71,30,0,1,3,1,1,1,
76,30,1,2,3,1,4,1,
72,30,3,1,3,1,2,2,
71,31,0,1,3,1,1,1,
76,31,1,2,3,3,2,1,
72,31,3,1,2,3,4,2,
71,32,0,1,2,3,3,1,
64,32,2,5,1,3,3,1,
64,33,3,1,2,1,1,2,
69,34,0,1,3,1,0,1,
76,34,1,1,3,3,2,1,
76,34,2,1,3,3,2,2,
76,34,3,1,3,3,2,2,
76,35,0,0.25,3,3,2,1,
77,35,0.25,0.25,3,3,3,1,
76,35,0.5,0.5,3,3,2,1,
74,35,1,0.5,3,3,1,2,
76,35,1.5,0.5,3,3,2,1,
77,35,2,2,3,3,3,2,
69,36,0,1,3,1,0,1,
76,36,1,1,3,3,2,1,
76,36,2,1,3,3,2,2,
76,36,3,1,3,3,2,2,
76,37,0,0.25,3,3,2,1,
77,37,0.25,0.25,3,3,3,1,
76,37,0.5,0.5,3,3,2,1,
74,37,1,0.5,3,3,1,2,
76,37,1.5,0.5,3,3,2,1,
77,37,2,2,3,3,3,2,
81,38,0,0.5,3,5,3,2,1
79,38,1,0.5,3,3,4,1,
77,38,1.5,0.5,3,3,3,2,
76,38,2,1,3,3,2,1,
74,38,3,1,3,3,1,2,
72,39,0,1,3,1,2,1,
71,39,1,0.5,3,1,1,2,
69,39,1.5,0.5,3,1,0,1,
71,39,2,1,3,1,1,2,
72,39,3,1,3,1,2,2,
71,40,0,0.125,3,1,1,1,
72,40,0.120833,0.125,3,1,2,1,
71,40,0.247917,0.125,3,1,1,1,
72,40,0.372917,0.125,3,1,2,1,
71,40,0.495833,0.125,3,1,1,1,
72,40,0.622917,0.125,3,1,2,1,
71,40,0.747917,0.125,3,1,1,1,
72,40,0.875,0.125,3,1,2,1,
71,40,0.995833,0.125,3,1,1,1,
72,40,1.122917,0.125,3,1,2,1,
71,40,1.247917,0.125,3,1,1,1,
72,40,1.370833,0.125,3,1,2,1,
71,40,1.497917,0.125,3,1,1,1,
72,40,1.622917,0.125,3,1,2,1,
71,40,1.75,0.125,3,1,1,1,
72,40,1.870833,0.125,3,1,2,1,
71,40,1.997917,0.125,3,1,1,1,
72,40,2.122917,0.125,3,1,2,1,
71,40,2.245833,0.125,3,1,1,1,
72,40,2.372917,0.125,3,1,2,1,
71,40,2.497917,0.125,3,1,1,1,
72,40,2.625,0.125,3,1,2,1,
71,40,2.745833,0.125,3,1,1,1,
72,40,2.872917,0.125,3,1,2,1,
71,40,2.997917,0.125,3,1,1,1,
72,40,3.120833,0.125,3,1,2,1,
71,40,3.247917,0.125,3,1,1,1,
72,40,3.372917,0.125,3,1,2,1,
69,40,3.5,0.5,3,1,0,1,
69,41,0,2,2,3,2,2,
73,42,0,2,3,2,1,1,
76,42,2,2,3,2,3,2,
69,43,0,2,2,2,3,1,
73,43,2,2,3,2,1,2,
66,44,0,1,2,2,1,1,
71,44,1,0.5,3,1,1,2,
73,44,1.5,0.5,3,1,2,1,
74,44,2,0.5,3,1,3,2,
73,44,2.5,0.5,3,1,2,2,
71,44,3,0.5,3,1,1,1,
69,44,3.5,0.5,3,1,0,2,
68,45,0,3,2,1,4,1,
64,45,3,1,2,1,1,2,
69,46,0,1,2,1,4,2,
69,46,1,1,2,1,4,2,
68,46,2,1,2,1,3,2,
68,46,3,1,2,1,3,2,
66,47,0,0.5,2,1,2,1,
68,47,0.5,0.5,2,1,3,2,
66,47,1,0.5,2,1,2,1,
68,47,1.5,0.5,2,1,3,2,
64,47,2,1,2,1,1,1,
64,47,3,1,2,1,1,2,
69,48,0,1,2,1,4,2,
69,48,1,1,2,1,4,2,
68,48,2,1,2,1,3,2,
68,48,3,1,2,1,3,2,
66,49,0,0.5,2,1,2,1,
68,49,0.5,0.5,2,1,3,2,
66,49,1,0.5,2,1,2,1,
68,49,1.5,0.5,2,1,3,2,
64,49,2,1,2,1,1,1,
64,49,3,1,2,1,1,2,
73,50,0,1,3,1,2,2,
73,50,1,1,3,1,2,2,
71,50,2,1,3,1,1,1,
71,50,3,1,3,1,1,2,
69,51,0,0.5,3,1,0,1,
71,51,0.5,0.5,3,1,1,1,
73,51,1,0.5,3,1,2,2,
75,51,1.5,0.5,3,1,3,1,
76,51,2,0.5,3,1,4,2,
71,51,2.5,0.5,3,1,1,2,
68,51,3,0.5,2,1,3,1,
64,51,3.5,0.5,2,1,1,2,
73,52,0,2,3,1,2,1,
63,52,2,2,2,1,1,2,
64,53,0,3,2,1,1,1,
66,53,3,1,2,1,2,2,
71,54,0,1,3,1,1,2,
71,54,1,1,3,1,1,2,
73,54,2,1,3,1,2,1,
73,54,3,1,3,1,2,2,
74,55,0,1.5,3,2,2,1,
76,55,1.5,0.5,3,2,3,1,
78,55,2,0.5,3,2,4,2,
76,55,2.5,0.5,3,2,3,1,
74,55,3,0.5,3,2,2,2,
73,55,3.5,0.5,3,1,2,1,
71,56,0,0.5,3,1,1,2,
73,56,0.5,0.5,3,1,2,2,
71,56,1,0.5,3,1,1,1,
73,56,1.5,0.5,3,1,2,2,
74,56,2,0.5,3,1,3,1,
73,56,2.5,0.5,3,1,2,1,
71,56,3,0.5,3,1,1,2,
69,56,3.5,0.5,3,1,0,1,
68,57,0,0.5,2,2,2,2,
69,57,0.5,0.5,2,2,3,2,
71,57,1,0.5,2,2,4,1,
69,57,1.5,0.5,2,2,3,2,
68,57,2,0.5,2,2,2,1,
64,57,2.5,0.5,2,1,1,2,
66,57,3,0.5,2,1,2,1,
68,57,3.5,0.5,2,1,3,2,
69,58,0,1,2,1,4,1,
69,58,1,1,2,1,4,2,
68,58,2,1,2,1,3,2,
68,58,3,1,2,1,3,2,
66,59,0,0.5,2,1,2,1,
68,59,0.5,0.5,2,1,3,2,
66,59,1,0.5,2,1,2,1,
68,59,1.5,0.5,2,1,3,2,
64,59,2,1,2,1,1,1,
64,59,3,1,2,1,1,2,
69,60,0,1,2,3,2,2,
69,60,1,1,2,3,2,2,
68,60,2,1,2,3,1,2,
68,60,3,1,2,3,1,2,
66,61,0,0.5,2,1,2,1,
68,61,0.5,0.5,2,1,3,2,
66,61,1,0.5,2,1,2,1,
68,61,1.5,0.5,2,1,3,2,
64,61,2,1,2,1,1,1,
64,61,3,1,2,1,1,2,
73,62,0,1,3,1,2,2,
73,62,1,1,3,1,2,2,
71,62,2,1,3,1,1,1,
71,62,3,1,3,1,1,2,
69,63,0,0.5,3,1,0,1,
71,63,0.5,0.5,3,1,1,1,
73,63,1,0.5,3,1,2,2,
74,63,1.5,0.5,3,1,3,1,
76,63,2,0.5,3,1,4,2,
73,63,2.5,0.5,3,1,2,2,
69,63,3,0.5,2,1,4,1,
64,63,3.5,0.5,2,1,1,2,
66,64,0,1,2,1,2,1,
74,64,1,0.5,3,1,3,2,
73,64,1.5,0.5,3,1,2,1,
71,64,2,0.125,3,1,1,2,
73,64,2.122917,0.125,3,1,2,2,
71,64,2.247917,0.125,3,1,1,2,
73,64,2.372917,0.125,3,1,2,2,
71,64,2.497917,0.125,3,1,1,2,
73,64,2.622917,0.125,3,1,2,2,
71,64,2.747917,0.125,3,1,1,2,
73,64,2.875,0.125,3,1,2,2,
71,64,2.997917,0.125,3,1,1,2,
73,64,3.122917,0.125,3,1,2,2,
71,64,3.247917,0.125,3,1,1,2,
73,64,3.372917,0.125,3,1,2,2,
71,64,3.497917,0.125,3,1,1,2,
73,64,3.622917,0.125,3,1,2,2,
69,64,3.75,0.25,3,1,0,2,
69,65,0,3,2,3,2,1,
64,65,3,1,1,3,3,2,
69,66,0,1,2,3,2,1,
76,66,1,1,3,3,2,1,
76,66,2,1,3,3,2,2,
76,66,3,1,3,3,2,2,
76,67,0,0.25,3,3,2,1,
77,67,0.25,0.25,3,3,3,1,
76,67,0.5,0.5,3,3,2,1,
74,67,1,0.5,3,3,1,2,
76,67,1.5,0.5,3,3,2,1,
77,67,2,2,3,3,3,2,
69,68,0,1,3,1,0,1,
76,68,1,1,3,3,2,1,
76,68,2,1,3,3,2,2,
76,68,3,1,3,3,2,2,
76,69,0,0.25,3,3,2,1,
77,69,0.25,0.25,3,3,3,1,
76,69,0.5,0.5,3,3,2,1,
74,69,1,0.5,3,3,1,2,
76,69,1.5,0.5,3,3,2,1,
77,69,2,2,3,3,3,2,
81,70,0,0.5,3,5,3,2,1
79,70,1,0.5,3,3,4,1,
77,70,1.5,0.5,3,3,3,2,
76,70,2,1,3,3,2,1,
74,70,3,1,3,3,1,2,
72,71,0,1,3,1,2,1,
71,71,1,0.5,3,1,1,2,
69,71,1.5,0.5,3,1,0,1,
71,71,2,1,3,1,1,2,
72,71,3,1,3,1,2,2,
71,72,0,0.125,3,1,1,1,
72,72,0.120833,0.125,3,1,2,1,
71,72,0.247917,0.125,3,1,1,1,
72,72,0.372917,0.125,3,1,2,1,
71,72,0.495833,0.125,3,1,1,1,
72,72,0.622917,0.125,3,1,2,1,
71,72,0.747917,0.125,3,1,1,1,
72,72,0.875,0.125,3,1,2,1,
71,72,0.995833,0.125,3,1,1,1,
72,72,1.122917,0.125,3,1,2,1,
71,72,1.247917,0.125,3,1,1,1,
72,72,1.370833,0.125,3,1,2,1,
71,72,1.497917,0.125,3,1,1,1,
72,72,1.622917,0.125,3,1,2,1,
71,72,1.75,0.125,3,1,1,1,
72,72,1.870833,0.125,3,1,2,1,
71,72,1.997917,0.125,3,1,1,1,
72,72,2.122917,0.125,3,1,2,1,
71,72,2.245833,0.125,3,1,1,1,
72,72,2.372917,0.125,3,1,2,1,
71,72,2.497917,0.125,3,1,1,1,
72,72,2.625,0.125,3,1,2,1,
71,72,2.745833,0.125,3,1,1,1,
72,72,2.872917,0.125,3,1,2,1,
71,72,2.997917,0.125,3,1,1,1,
72,72,3.120833,0.125,3,1,2,1,
71,72,3.247917,0.125,3,1,1,1,
72,72,3.372917,0.125,3,1,2,1,
69,72,3.5,0.5,3,1,0,1,
71,73,0,3,3,1,1,2,
64,73,3,1,2,1,1,2,
69,74,0,1,3,1,0,1,
76,74,1,1,3,3,2,1,
76,74,2,1,3,3,2,2,
76,74,3,1,3,3,2,2,
76,75,0,0.25,3,3,2,1,
77,75,0.25,0.25,3,3,3,1,
76,75,0.5,0.5,3,3,2,1,
74,75,1,0.5,3,3,1,2,
76,75,1.5,0.5,3,3,2,1,
77,75,2,2,3,3,3,2,
69,76,0,1,3,1,0,1,
76,76,1,1,3,3,2,1,
76,76,2,1,3,3,2,2,
76,76,3,1,3,3,2,2,
76,77,0,0.25,3,3,2,1,
77,77,0.25,0.25,3,3,3,1,
76,77,0.5,0.5,3,3,2,1,
74,77,1,0.5,3,3,1,2,
76,77,1.5,0.5,3,3,2,1,
77,77,2,2,3,4,2,2,
81,78,0,0.5,3,5,3,2,
79,78,1,0.5,3,5,2,1,
77,78,1.5,0.5,3,5,1,2,
76,78,2,1,3,3,2,1,
74,78,3,1,3,3,1,2,
72,79,0,1,3,1,2,1,
71,79,1,0.5,3,1,1,2,
69,79,1.5,0.5,3,1,0,1,
71,79,2,1,3,1,1,2,
72,79,3,1,3,1,2,2,
71,80,0,0.125,3,1,1,1,
72,80,0.120833,0.125,3,1,2,1,
71,80,0.247917,0.125,3,1,1,1,
72,80,0.372917,0.125,3,1,2,1,
71,80,0.495833,0.125,3,1,1,1,
72,80,0.622917,0.125,3,1,2,1,
71,80,0.747917,0.125,3,1,1,1,
72,80,0.875,0.125,3,1,2,1,
71,80,0.995833,0.125,3,1,1,1,
72,80,1.122917,0.125,3,1,2,1,
71,80,1.247917,0.125,3,1,1,1,
72,80,1.370833,0.125,3,1,2,1,
71,80,1.497917,0.125,3,1,1,1,
72,80,1.622917,0.125,3,1,2,1,
71,80,1.75,0.125,3,1,1,1,
72,80,1.870833,0.125,3,1,2,1,
71,80,1.997917,0.125,3,1,1,1,
72,80,2.122917,0.125,3,1,2,1,
71,80,2.245833,0.125,3,1,1,1,
72,80,2.372917,0.125,3,1,2,1,
71,80,2.497917,0.125,3,1,1,1,
72,80,2.625,0.125,3,1,2,1,
71,80,2.745833,0.125,3,1,1,1,
72,80,2.872917,0.125,3,1,2,1,
71,80,2.997917,0.125,3,1,1,1,
72,80,3.120833,0.125,3,1,2,1,
71,80,3.247917,0.125,3,1,1,1,
72,80,3.372917,0.125,3,1,2,1,
69,80,3.5,0.5,3,1,0,2,
69,81,0,3,2,3,2,1,
