pitch,bars,start,duration,string,position,finger,bowing,harmonic
74,17,1,0.25,3,3,1,2,
76,17,1.25,0.25,3,3,2,2,
73,17,1.5,0.5,3,1,2,2,
71,18,0,4,3,1,1,1,
67,19,1.5,0.25,1,5,3,2,
66,19,1.75,0.25,1,5,2,2,
67,19,2,1.5,1,5,3,2,
64,19,3.5,0.25,1,5,1,1,
66,19,3.75,0.25,1,5,2,1,
67,20,0,0.5,1,5,3,1,
66,20,0.5,0.25,1,4,3,1,
64,20,0.75,0.25,1,4,2,1,
66,20,1,0.5,1,4,3,2,
62,20,1.5,0.25,1,4,1,2,
64,20,1.75,0.25,1,4,2,2,
66,21,0,2.5,1,4,3,1,
64,21,2.5,0.25,1,4,2,2,
62,21,2.75,0.25,1,4,1,2,
64,21,3,0.5,1,4,2,2,
60,21,3.5,0.25,1,3,1,2,
62,21,3.75,0.25,1,3,2,2,
64,22,0,2.5,1,3,3,1,
62,22,2.5,0.25,1,3,2,2,
60,22,2.75,0.25,1,3,1,2,
59,22,3,0.75,1,1,2,2,
57,22,3.75,0.25,1,1,1,2,
59,23,0,0.75,1,1,2,1,
60,23,0.75,0.25,1,1,3,1,
59,23,1,1.25,1,1,2,1,
60,23,2.25,0.25,1,3,1,2,
64,23,2.5,0.25,1,3,3,2,
67,23,2.75,0.25,1,6,2,2,
69,23,3,0.75,1,6,3,1,
71,23,3.75,0.25,1,6,4,1,
67,24,0,1.5,1,6,2,2,
65,24,1.5,0.5,1,4,3,2,
64,24,2,1,1,3,3,1,
63,24,3,0.0625,1,3,2,1,
64,24,3.060417,0.0625,1,3,3,1,
63,24,3.125,0.0625,1,3,2,1,
64,24,3.185417,0.0625,1,3,3,1,
63,24,3.25,0.0625,1,3,2,1,
64,24,3.310417,0.0625,1,3,3,1,
63,24,3.375,0.0625,1,3,2,1,
64,24,3.435417,0.0625,1,3,3,1,
63,24,3.5,0.0625,1,3,2,1,
64,24,3.560417,0.0625,1,3,3,1,
63,24,3.625,0.0625,1,3,2,1,
64,24,3.685417,0.0625,1,3,3,1,
63,24,3.75,0.0625,1,3,2,1,
64,24,3.810417,0.0625,1,3,3,1,
61,24,3.875,0.0625,1,3,1,1,
63,24,3.935417,0.0625,1,3,2,1,
64,25,0,2,1,3,3,2,
64,25,2.5,1,1,3,3,1,
62,25,3.5,0.5,1,3,2,1,
61,26,0,2.5,1,3,1,2,
61,26,2.5,0.5,1,3,1,1,
62,26,3,0.5,1,4,1,1,
64,26,3.5,0.5,1,4,2,1,
64,27,0,0.5,1,4,2,2,
62,27,0.5,0.25,1,4,1,2,
64,27,0.75,0.25,1,4,2,2,
66,27,1,1.5,1,4,3,1,
59,27,2.5,0.25,1,2,1,2,
61,27,2.75,0.25,1,2,2,2,
62,27,3,0.5,1,4,1,2,
64,27,3.5,0.25,1,4,2,2,
66,27,3.75,0.25,1,5,2,2,
68,28,0,2.5,1,5,3,1,
65,28,2.5,0.5,1,5,1,2,
66,28,3,0.5,1,5,2,2,
68,28,3.5,0.5,1,6,2,2,
68,29,0,0.5,1,6,2,1,
66,29,0.5,0.25,1,6,1,1,
68,29,0.75,0.25,1,6,2,1,
69,29,1,1.5,1,6,3,2,
68,29,2.5,0.5,1,5,3,1,
66,29,3,0.5,1,5,2,1,
64,29,3.5,0.5,1,5,1,1,
66,30,0,1.5,1,5,2,2,
64,30,1.5,0.25,1,3,3,1,
63,30,1.75,0.25,1,3,2,1,
64,30,2,1.5,1,3,3,1,
59,30,3.5,0.25,1,2,1,2,
61,30,3.75,0.25,1,2,2,2,
63,31,0,0.5,1,4,1,2,
64,31,0.5,0.25,1,4,2,2,
66,31,0.75,0.25,1,4,3,2,
67,31,1,1.5,1,5,3,1,
66,31,2.5,0.5,1,5,2,2,
64,31,3,0.5,1,5,1,2,
62,31,3.5,0.5,1,3,2,2,
62,32,0,0.5,1,3,2,1,
61,32,0.5,0.25,1,3,1,1,
62,32,0.75,0.25,1,3,2,1,
64,32,1,1.5,1,3,3,2,
62,32,2.5,0.25,1,3,2,1,
61,32,2.75,0.25,1,3,1,1,
62,32,3,0.5,1,3,2,1,
57,32,3.5,0.25,1,1,1,1,
59,32,3.75,0.25,1,1,2,1,
61,33,0,0.5,1,3,1,2,
62,33,0.5,0.25,1,3,2,2,
64,33,0.75,0.25,1,3,3,2,
65,33,1,1.5,1,4,3,1,
64,33,2.5,0.5,1,3,3,2,
62,33,3,0.5,1,3,2,2,
60,33,3.5,0.5,1,3,1,2,
59,34,0,2,1,1,2,1,
58,34,2,1.5,1,1,1,2,
64,34,3.5,0.5,1,3,3,2,
66,35,0,0.75,1,3,4,1,
64,35,0.75,0.25,1,3,3,1,
62,35,1,0.25,1,3,2,2,
64,35,1.25,0.25,1,3,3,2,
61,35,1.5,0.5,1,1,3,2,
59,36,0,2,1,1,2,1,
78,36,2.5,1,3,3,3,2,
76,36,3.5,0.5,3,3,2,2,
75,37,0,1,3,3,1,1,
78,37,1,1.5,3,3,3,1,
78,37,2.5,1,3,3,3,2,
76,37,3.5,0.5,3,3,2,2,
75,38,0,1,3,3,1,1,
78,38,1,1.5,3,4,2,2,
79,38,2.5,0.5,3,4,3,1,
78,38,3,0.5,3,3,3,1,
76,38,3.5,0.5,3,3,2,1,
74,39,0,0.5,3,3,1,2,
76,39,0.5,0.5,3,3,2,2,
78,39,1,0.5,3,3,3,2,
74,39,1.5,0.5,3,1,3,2,
71,39,2,1.25,3,1,1,1,
73,39,3.25,0.25,3,1,2,2,
75,39,3.5,0.25,3,3,1,2,
81,39,3.75,0.25,3,4,4,2,
79,40,0,2,3,4,3,1,
79,40,2.5,1,3,4,3,2,
78,40,3.5,0.5,3,4,2,2,
76,41,0,1,3,4,1,1,
79,41,1,1.5,3,4,3,1,
79,41,2.5,0.5,3,4,3,2,
78,41,3,0.5,3,3,3,2,
76,41,3.5,0.25,3,3,2,2,
74,41,3.75,0.25,3,3,1,2,
76,42,0,1,3,3,2,1,
79,42,1,1.5,3,5,2,2,
81,42,2.5,0.5,3,5,3,1,
79,42,3,0.5,3,5,2,1,
78,42,3.5,0.5,3,4,2,1,
76,43,0,0.5,3,4,1,2,
78,43,0.5,0.5,3,4,2,2,
79,43,1,0.5,3,4,3,2,
76,43,1.5,0.5,3,2,3,2,
72,43,2,1.25,3,2,1,1,
74,43,3.25,0.25,3,2,2,2,
76,43,3.5,0.25,3,4,1,2,
79,43,3.75,0.25,3,5,2,2,
81,44,0,2,3,5,3,1,
71,44,2,1.5,3,1,1,2,
81,44,3.5,0.5,4,2,2,2,
83,45,0,3,4,2,3,1,
81,45,3,1,4,2,2,2,
80,46,0,0.5,4,1,2,1,
78,46,0.5,0.25,4,1,1,1,
80,46,0.75,0.25,4,1,2,1,
81,46,1,1.5,4,3,1,2,
79,46,2.5,0.5,3,4,3,1,
78,46,3,0.5,3,3,3,1,
76,46,3.5,0.5,3,3,2,1,
75,47,0,0.5,3,2,2,2,
74,47,0.5,0.25,3,2,1,2,
75,47,0.75,0.25,3,2,2,2,
76,47,1,1.5,3,3,2,1,
74,47,2.5,1,2,4,4,2,
72,47,3.5,0.5,2,4,3,2,
71,48,0,0.75,2,3,3,1,
69,48,0.75,0.25,2,3,2,1,
67,48,1,0.25,2,3,1,2,
69,48,1.25,0.25,2,3,2,2,
66,48,1.5,0.5,2,1,2,2,
64,49,0,2,2,1,1,1,
78,49,2.5,1,3,3,3,2,
76,49,3.5,0.5,3,3,2,2,
75,50,0,1,3,3,1,1,
78,50,1,1.5,3,3,3,1,
78,50,2.5,1,3,3,3,2,
76,50,3.5,0.5,3,3,2,2,
75,51,0,1,3,3,1,1,
78,51,1,1.5,3,4,2,2,
79,51,2.5,0.5,3,4,3,1,
78,51,3,0.5,3,3,3,1,
76,51,3.5,0.5,3,3,2,1,
74,52,0,0.5,3,3,1,2,
76,52,0.5,0.5,3,3,2,2,
78,52,1,0.5,3,3,3,2,
74,52,1.5,0.5,3,1,3,2,
71,52,2,1.25,3,1,1,1,
73,52,3.25,0.25,3,1,2,2,
75,52,3.5,0.25,3,1,3,2,
81,52,3.75,0.25,3,5,3,2,
79,53,0,2,3,5,2,1,
79,53,2.5,1,3,4,3,2,
78,53,3.5,0.5,3,4,2,2,
76,54,0,1,3,4,1,1,
79,54,1,1.5,3,4,3,1,
79,54,2.5,0.5,3,4,3,2,
78,54,3,0.5,3,3,3,2,
76,54,3.5,0.25,3,3,2,2,
74,54,3.75,0.25,3,3,1,2,
76,55,0,1,3,3,2,1,
79,55,1,1.5,3,5,2,2,
81,55,2.5,0.5,3,5,3,1,
79,55,3,0.5,3,5,2,1,
78,55,3.5,0.5,3,4,2,1,
76,56,0,0.5,3,4,1,2,
78,56,0.5,0.5,3,4,2,2,
79,56,1,0.5,3,4,3,2,
76,56,1.5,0.5,3,2,3,2,
72,56,2,1.25,3,2,1,1,
74,56,3.25,0.25,3,2,2,2,
76,56,3.5,0.25,3,4,1,2,
79,56,3.75,0.25,3,5,2,2,
81,57,0,2,3,5,3,1,
71,57,2,1.5,3,1,1,2,
81,57,3.5,0.5,4,2,2,2,
83,58,0,3,4,2,3,1,
81,58,3,1,4,2,2,2,
80,59,0,0.5,4,1,2,1,
78,59,0.5,0.25,4,1,1,1,
80,59,0.75,0.25,4,1,2,1,
81,59,1,1.5,4,1,3,2,
79,59,2.5,0.5,3,3,4,1,
78,59,3,0.5,3,3,3,1,
76,59,3.5,0.5,3,3,2,1,
75,60,0,0.5,3,2,2,2,
74,60,0.5,0.25,3,2,1,2,
75,60,0.75,0.25,3,2,2,2,
76,60,1,1.5,3,3,2,1,
74,60,2.5,1,2,4,4,2,
72,60,3.5,0.5,2,4,3,2,
71,61,0,0.75,2,3,3,1,
69,61,0.75,0.25,2,3,2,1,
67,61,1,0.25,2,3,1,2,
69,61,1.25,0.25,2,3,2,2,
66,61,1.5,0.5,2,1,2,2,
64,62,0,2,2,1,1,1,
67,62,3,0.5,2,1,3,2,
69,62,3.5,0.5,2,1,4,2,
71,63,0,0.5,3,1,1,1,
69,63,0.5,0.25,3,1,0,1,
71,63,0.75,0.25,3,1,1,1,
72,63,1,0.5,3,1,2,1,
71,63,1.5,0.25,3,1,1,1,
72,63,1.75,0.25,3,1,2,1,
74,64,0,1.5,3,1,3,2,
72,64,1.5,0.25,3,1,2,2,
74,64,1.75,0.25,3,3,1,2,
76,64,2,1,3,3,2,1,
78,64,3,1,3,3,3,1,
79,65,0,1.5,3,3,4,2,
81,65,1.5,0.5,4,3,1,1,
83,66,2,2.5,4,3,2,1,
84,66,0.5,0.5,4,5,1,2,
86,66,1,0.5,4,5,2,1,
88,66,1.5,0.5,4,5,3,2,
84,66,2,0.5,4,3,3,1,
83,66,2.5,0.5,4,2,3,1,
81,66,3,0.5,4,2,2,2,
79,66,3.5,0.25,4,2,1,2,
81,66,3.75,0.25,4,3,1,2,
83,67,0,1.5,4,3,2,1,
81,67,1.5,0.5,4,3,1,1,
79,67,2,1,3,4,3,2,
78,67,3,0.0625,3,4,2,1,
79,67,3.060417,0.0625,3,4,3,1,
78,67,3.125,0.0625,3,4,2,1,
79,67,3.185417,0.0625,3,4,3,1,
78,67,3.25,0.0625,3,4,2,1,
79,67,3.310417,0.0625,3,4,3,1,
78,67,3.375,0.0625,3,4,2,1,
79,67,3.435417,0.0625,3,4,3,1,
78,67,3.5,0.0625,3,4,2,1,
79,67,3.560417,0.0625,3,4,3,1,
78,67,3.625,0.0625,3,4,2,1,
79,67,3.685417,0.0625,3,4,3,1,
78,67,3.75,0.0625,3,4,2,1,
79,67,3.810417,0.0625,3,4,3,1,
76,67,3.875,0.0625,3,4,1,1,
78,67,3.935417,0.0625,3,4,2,1,
76,69,0,6,3,4,1,2,
88,70,0,4,4,4,4,1,
