pitch,bars,start,duration,string,position,finger,bowing,harmonic
80,15,2,0.5,3,3,4,2,
78,15,2.5,0.5,3,3,3,2,
76,16,0,0.5,3,3,2,1,
75,16,0.5,0.5,3,3,1,1,
76,16,1,0.5,3,3,2,1,
75,16,1.5,0.5,3,3,1,1,
76,16,2,0.5,3,3,2,1,
75,16,2.5,0.5,3,3,1,1,
76,17,0,0.5,3,3,2,2,
77,17,0.5,0.5,3,3,2,2,
78,17,1,0.5,3,3,3,2,
76,17,1.5,0.5,3,3,2,2,
74,17,2,0.5,3,3,1,2,
73,17,2.5,0.5,3,1,3,2,
71,18,0,0.5,3,1,2,1,
70,18,0.5,0.5,3,1,1,1,
71,18,1,0.5,3,1,2,1,
70,18,1.5,0.5,3,1,1,1,
71,18,2,0.5,3,1,2,1,
70,18,2.5,0.5,3,1,1,1,
71,19,0,0.5,3,1,1,2,
73,19,0.5,0.5,3,1,2,2,
76,19,1,0.5,3,1,4,2,
74,19,1.5,0.5,3,1,3,2,
73,19,2,0.5,3,1,2,2,
71,19,2.5,0.5,3,1,1,2,
69,20,0,0.5,2,3,2,1,
68,20,0.5,0.5,2,3,1,1,
69,20,1,0.5,2,3,2,1,
68,20,1.5,0.5,2,3,1,1,
69,20,2,0.5,2,3,2,1,
68,20,2.5,0.5,2,3,1,1,
69,21,0,1,2,3,2,2,
81,21,2,0.5,4,3,1,1,
83,21,2.5,0.5,4,3,2,1,
84,22,0,0.5,4,3,3,1,
75,22,0.5,0.5,3,3,1,2,
76,22,1,0.5,4,1,0,2,
78,22,1.5,0.5,4,1,1,2,
79,22,2,0.5,4,1,2,2,
81,22,2.5,0.5,4,1,3,2,
82,23,0,0.5,4,1,4,2,
73,23,0.5,0.5,3,1,2,1,
74,23,1,0.5,3,1,3,1,
76,23,1.5,0.5,4,1,0,1,
77,23,2,0.5,4,1,1,1,
79,23,2.5,0.5,4,1,2,1,
81,24,0,0.5,4,1,3,1,
76,24,0.5,0.5,4,1,0,2,
77,24,1,0.5,4,1,1,2,
73,24,1.5,0.5,3,1,2,2,
74,24,2,0.5,3,1,3,2,
68,24,2.5,0.5,2,3,1,1,
69,25,0,1,2,3,2,1,
69,25,2,0.5,2,1,4,2,
67,25,2.5,0.25,2,1,3,2,
66,26,0,0.5,2,1,2,1,
69,26,0.5,0.25,2,1,4,1,
74,26,1,0.5,3,3,1,2,
78,26,1.5,0.25,3,3,3,2,
76,26,2,0.5,3,3,2,2,
74,26,2.5,0.25,3,3,1,2,
73,27,0,0.5,3,1,2,1,
76,27,0.5,0.25,3,1,4,1,
79,27,1,0.5,4,1,2,2,
83,27,1.5,0.25,4,1,4,2,
81,27,2,0.5,4,1,3,2,
79,27,2.5,0.25,4,1,2,2,
78,28,0,0.5,3,3,3,1,
81,28,0.5,0.25,3,3,1,1,
86,28,1,0.5,4,3,4,2,
85,28,1.5,0.25,4,3,3,2,
86,28,2,0.5,4,3,4,2,
83,28,2.5,0.25,4,3,2,2,
81,29,0,1.5,4,3,1,1,
82,29,1.5,0.5,4,2,2,2,
83,29,2,0.5,4,2,3,2,
81,29,2.5,0.5,4,1,3,2,
79,30,0,0.5,4,1,2,1,
81,30,0.5,0.25,4,1,3,1,
79,30,1,0.5,4,1,2,2,
78,30,1.5,0.25,4,1,1,2,
76,30,2,0.5,3,1,4,2,
74,30,2.5,0.25,3,1,3,2,
73,31,0,0.5,3,1,2,1,
74,31,0.5,0.25,3,1,3,1,
73,31,1,0.5,3,1,2,2,
71,31,1.5,0.25,3,1,1,2,
69,31,2,0.5,2,1,4,2,
67,31,2.5,0.25,2,1,3,2,
66,32,0,0.5,2,1,2,1,
69,32,0.5,0.25,2,1,4,1,
74,32,1,0.5,3,3,1,2,
78,32,1.5,0.25,3,3,3,2,
79,32,2,0.5,3,3,4,2,
76,32,2.5,0.25,3,3,2,2,
74,33,0,1,3,3,1,1,
78,33,2,0.125,4,1,1,2,
79,33,2.122917,0.125,4,1,2,2,
78,33,2.247917,0.125,4,1,1,2,
79,33,2.375,0.125,4,1,2,2,
78,33,2.497917,0.125,4,1,1,2,
79,33,2.622917,0.125,4,1,2,2,
76,33,2.75,0.125,4,1,0,2,
74,33,2.875,0.125,3,1,3,2,
73,34,0,0.5,3,1,2,1,
76,34,0.5,0.5,4,1,0,2,
79,34,1,1,4,1,2,1,
79,34,2,0.125,4,1,2,2,
81,34,2.122917,0.125,4,1,3,2,
79,34,2.247917,0.125,4,1,2,2,
81,34,2.375,0.125,4,1,3,2,
79,34,2.497917,0.125,4,1,2,2,
81,34,2.622917,0.125,4,1,3,2,
78,34,2.75,0.125,4,1,1,2,
76,34,2.875,0.125,4,1,0,2,
74,35,0,0.5,3,1,3,1,
78,35,0.5,0.5,4,1,1,2,
81,35,1,1,4,1,3,1,
81,35,2,0.125,4,1,3,2,
83,35,2.122917,0.125,4,1,4,2,
81,35,2.247917,0.125,4,1,3,2,
83,35,2.375,0.125,4,1,4,2,
81,35,2.497917,0.125,4,1,3,2,
83,35,2.622917,0.125,4,1,4,2,
79,35,2.75,0.125,4,1,2,2,
78,35,2.875,0.125,4,1,1,2,
76,36,0,0.5,4,1,0,1,
79,36,0.5,0.5,4,1,2,2,
83,36,1,1,4,1,4,1,
57,36,2,1,1,1,1,2,
64,36,2,1,2,1,1,2,
73,36,2,1,3,1,2,2,
74,37,0,1,3,1,3,1,
74,37,2,1,3,1,3,2,
79,38,0,0.25,4,1,2,1,
78,38,0.25,0.25,4,1,1,1,
83,38,0.5,0.25,4,1,4,1,
81,38,0.75,0.25,4,1,3,2,
79,38,1,0.25,4,1,2,1,
78,38,1.25,0.25,4,1,1,2,
76,38,1.5,0.25,4,1,0,1,
74,38,1.75,0.25,3,1,3,2,
72,38,2,0.25,3,1,2,1,
71,38,2.25,0.25,3,1,1,2,
69,38,2.5,0.25,3,1,0,1,
67,38,2.75,0.25,2,1,3,2,
72,39,0,0.25,3,1,2,1,
69,39,0.25,0.25,3,1,0,1,
76,39,0.5,0.25,3,1,4,1,
74,39,0.75,0.25,3,1,3,2,
72,39,1,0.25,3,1,2,1,
71,39,1.25,0.25,3,1,1,2,
69,39,1.5,0.25,3,1,0,1,
67,39,1.75,0.25,2,1,3,2,
66,39,2,0.25,2,1,2,1,
64,39,2.25,0.25,2,1,1,2,
62,39,2.5,0.25,2,1,0,1,
60,39,2.75,0.25,1,1,3,2,
59,40,0,0.25,1,1,2,1,
55,40,0.25,0.25,1,1,0,1,
57,40,0.5,0.25,1,1,1,1,
59,40,0.75,0.25,1,1,2,2,
60,40,1,0.25,1,1,3,1,
62,40,1.25,0.25,2,1,0,2,
64,40,1.5,0.25,2,1,1,1,
66,40,1.75,0.25,2,1,2,2,
67,40,2,0.25,2,3,1,1,
69,40,2.25,0.25,2,3,2,2,
71,40,2.5,0.25,2,3,3,1,
72,40,2.75,0.25,2,3,4,2,
74,41,0,0.25,3,3,1,1,
76,41,0.25,0.25,3,3,2,2,
78,41,0.5,0.25,3,3,3,1,
79,41,0.75,0.25,3,3,4,2,
74,41,1,1.5,3,3,1,1,
72,41,2.5,0.25,2,3,4,1,
71,41,2.75,0.25,2,3,3,1,
68,42,0,0.25,2,3,1,2,
69,42,0.25,0.25,2,3,2,2,
68,42,0.5,0.25,2,3,1,1,
69,42,0.75,0.25,2,3,2,1,
71,42,1,0.25,3,1,1,2,
72,42,1.25,0.25,3,1,2,2,
71,42,1.5,0.25,3,1,1,1,
72,42,1.75,0.25,3,1,2,1,
75,42,2,0.25,3,1,3,2,
76,42,2.25,0.25,3,1,4,2,
75,42,2.5,0.25,3,1,3,2,
76,42,2.75,0.25,3,1,4,2,
67,43,0,1,2,1,3,1,
66,43,1,1,2,1,2,1,
74,43,2,0.125,3,1,3,2,
76,43,2.122917,0.125,3,1,4,2,
74,43,2.247917,0.125,3,1,3,2,
76,43,2.375,0.125,3,1,4,2,
74,43,2.497917,0.125,3,1,3,2,
76,43,2.622917,0.125,3,1,4,2,
73,43,2.75,0.125,3,1,2,2,
74,43,2.875,0.125,3,1,3,2,
79,44,0,0.25,4,1,2,1,
81,44,0.25,0.25,4,1,3,1,
83,44,0.5,0.25,4,1,4,1,
81,44,0.75,0.25,4,1,3,2,
79,44,1,0.25,4,1,2,1,
78,44,1.25,0.25,4,1,1,2,
76,44,1.5,0.25,4,1,0,1,
74,44,1.75,0.25,3,1,3,2,
72,44,2,0.25,3,1,2,1,
71,44,2.25,0.25,3,1,1,2,
69,44,2.5,0.25,3,1,0,1,
67,44,2.75,0.25,2,1,3,2,
72,45,0,0.25,3,1,2,1,
74,45,0.25,0.25,3,1,3,1,
76,45,0.5,0.25,3,1,4,1,
74,45,0.75,0.25,3,1,3,2,
72,45,1,0.25,3,1,2,1,
71,45,1.25,0.25,3,1,1,2,
69,45,1.5,0.25,3,1,0,1,
67,45,1.75,0.25,2,1,3,2,
66,45,2,0.25,2,1,2,1,
64,45,2.25,0.25,2,1,1,2,
62,45,2.5,0.25,2,1,0,1,
60,45,2.75,0.25,1,1,3,2,
59,46,0,0.25,1,1,2,1,
55,46,0.25,0.25,1,1,0,1,
57,46,0.5,0.25,1,1,1,1,
59,46,0.75,0.25,1,1,2,2,
60,46,1,0.25,1,1,3,1,
62,46,1.25,0.25,2,1,0,2,
64,46,1.5,0.25,2,1,1,1,
66,46,1.75,0.25,2,1,2,2,
67,46,2,0.25,2,1,3,1,
69,46,2.25,0.25,3,1,0,2,
71,46,2.5,0.25,3,1,1,1,
73,46,2.75,0.25,3,1,2,2,
74,47,0,0.25,3,1,3,1,
69,47,0.25,0.25,3,1,0,1,
71,47,0.5,0.25,3,1,1,1,
73,47,0.75,0.25,3,1,2,2,
74,47,1,0.25,3,3,1,1,
76,47,1.25,0.25,3,3,2,2,
78,47,1.5,0.25,3,3,3,1,
79,47,1.75,0.25,3,3,4,2,
81,47,2,0.25,4,3,1,1,
83,47,2.25,0.25,4,3,2,2,
85,47,2.5,0.25,4,3,3,1,
86,47,2.75,0.25,4,3,4,2,
85,48,0,0.25,4,3,3,1,
83,48,0.25,0.25,4,3,2,1,
81,48,0.5,0.25,4,3,1,1,
79,48,0.75,0.25,3,3,4,1,
78,48,1,1,3,3,3,2,
76,48,2,0.125,3,3,2,2,
78,48,2.122917,0.125,3,3,3,2,
76,48,2.247917,0.125,3,3,2,2,
78,48,2.375,0.125,3,3,3,2,
76,48,2.497917,0.125,3,3,2,2,
78,48,2.622917,0.125,3,3,3,2,
74,48,2.75,0.125,3,3,1,2,
76,48,2.875,0.125,3,3,2,2,
74,49,0,1,3,3,1,1,
74,49,2,1,3,1,3,2,
79,50,0,0.25,4,1,2,1,
78,50,0.25,0.25,4,1,1,1,
83,50,0.5,0.25,4,1,4,1,
81,50,0.75,0.25,4,1,3,2,
79,50,1,0.25,4,1,2,1,
78,50,1.25,0.25,4,1,1,2,
76,50,1.5,0.25,4,1,0,1,
74,50,1.75,0.25,3,1,3,2,
72,50,2,0.25,3,1,2,1,
71,50,2.25,0.25,3,1,1,2,
69,50,2.5,0.25,3,1,0,1,
67,50,2.75,0.25,2,1,3,2,
72,51,0,0.25,3,1,2,1,
69,51,0.25,0.25,3,1,0,1,
76,51,0.5,0.25,3,1,4,1,
74,51,0.75,0.25,3,1,3,2,
72,51,1,0.25,3,1,2,1,
71,51,1.25,0.25,3,1,1,2,
69,51,1.5,0.25,3,1,0,1,
67,51,1.75,0.25,2,1,3,2,
66,51,2,0.25,2,1,2,1,
64,51,2.25,0.25,2,1,1,2,
62,51,2.5,0.25,2,1,0,1,
60,51,2.75,0.25,1,1,3,2,
59,52,0,0.25,1,1,2,1,
55,52,0.25,0.25,1,1,0,1,
57,52,0.5,0.25,1,1,1,1,
59,52,0.75,0.25,1,1,2,2,
60,52,1,0.25,1,1,3,1,
62,52,1.25,0.25,2,1,0,2,
64,52,1.5,0.25,2,1,1,1,
66,52,1.75,0.25,2,1,2,2,
67,52,2,0.25,2,3,1,1,
69,52,2.25,0.25,2,3,2,2,
71,52,2.5,0.25,2,3,3,1,
72,52,2.75,0.25,2,3,4,2,
74,53,0,0.25,3,3,1,1,
76,53,0.25,0.25,3,3,2,2,
78,53,0.5,0.25,3,3,3,1,
79,53,0.75,0.25,3,3,4,2,
74,53,1,1.5,3,3,1,1,
72,53,2.5,0.25,2,3,4,1,
71,53,2.75,0.25,2,3,3,1,
68,54,0,0.25,2,3,1,2,
69,54,0.25,0.25,2,3,2,2,
68,54,0.5,0.25,2,3,1,1,
69,54,0.75,0.25,2,3,2,1,
71,54,1,0.25,3,1,1,2,
72,54,1.25,0.25,3,1,2,2,
71,54,1.5,0.25,3,1,1,1,
72,54,1.75,0.25,3,1,2,1,
75,54,2,0.25,3,1,3,2,
76,54,2.25,0.25,3,1,4,2,
75,54,2.5,0.25,3,1,3,2,
76,54,2.75,0.25,3,1,4,2,
67,55,0,1,2,1,3,1,
66,55,1,1,2,1,2,1,
74,55,2,0.125,3,1,3,2,
76,55,2.122917,0.125,3,1,4,2,
74,55,2.247917,0.125,3,1,3,2,
76,55,2.375,0.125,3,1,4,2,
74,55,2.497917,0.125,3,1,3,2,
76,55,2.622917,0.125,3,1,4,2,
73,55,2.75,0.125,3,1,2,2,
74,55,2.875,0.125,3,1,3,2,
79,56,0,0.25,4,1,2,1,
81,56,0.25,0.25,4,1,3,1,
83,56,0.5,0.25,4,1,4,1,
81,56,0.75,0.25,4,1,3,2,
79,56,1,0.25,4,1,2,1,
78,56,1.25,0.25,4,1,1,2,
76,56,1.5,0.25,4,1,0,1,
74,56,1.75,0.25,3,1,3,2,
72,56,2,0.25,3,1,2,1,
71,56,2.25,0.25,3,1,1,2,
69,56,2.5,0.25,3,1,0,1,
67,56,2.75,0.25,2,1,3,2,
72,57,0,0.25,3,1,2,1,
74,57,0.25,0.25,3,1,3,1,
76,57,0.5,0.25,3,1,4,1,
74,57,0.75,0.25,3,1,3,2,
72,57,1,0.25,3,1,2,1,
71,57,1.25,0.25,3,1,1,2,
69,57,1.5,0.25,3,1,0,1,
67,57,1.75,0.25,2,1,3,2,
66,57,2,0.25,2,1,2,1,
64,57,2.25,0.25,2,1,1,2,
62,57,2.5,0.25,2,1,0,1,
60,57,2.75,0.25,1,1,3,2,
59,58,0,0.25,1,1,2,1,
55,58,0.25,0.25,1,1,0,1,
57,58,0.5,0.25,1,1,1,1,
59,58,0.75,0.25,1,1,2,2,
60,58,1,0.25,1,1,3,1,
62,58,1.25,0.25,2,1,0,2,
64,58,1.5,0.25,2,1,1,1,
66,58,1.75,0.25,2,1,2,2,
67,58,2,0.25,2,1,3,1,
69,58,2.25,0.25,3,1,0,2,
71,58,2.5,0.25,3,1,1,1,
73,58,2.75,0.25,3,1,2,2,
74,59,0,0.25,3,1,3,1,
69,59,0.25,0.25,3,1,0,1,
71,59,0.5,0.25,3,1,1,1,
73,59,0.75,0.25,3,1,2,2,
74,59,1,0.25,3,3,1,1,
76,59,1.25,0.25,3,3,2,2,
78,59,1.5,0.25,3,3,3,1,
79,59,1.75,0.25,3,3,4,2,
81,59,2,0.25,4,3,1,1,
83,59,2.25,0.25,4,3,2,2,
85,59,2.5,0.25,4,3,3,1,
86,59,2.75,0.25,4,3,4,2,
85,60,0,0.25,4,3,3,1,
83,60,0.25,0.25,4,3,2,1,
81,60,0.5,0.25,4,3,1,1,
79,60,0.75,0.25,3,3,4,1,
78,60,1,1,3,3,3,2,
76,60,2,0.125,3,3,2,2,
78,60,2.122917,0.125,3,3,3,2,
76,60,2.247917,0.125,3,3,2,2,
78,60,2.375,0.125,3,3,3,2,
76,60,2.497917,0.125,3,3,2,2,
78,60,2.622917,0.125,3,3,3,2,
74,60,2.75,0.125,3,3,1,2,
76,60,2.875,0.125,3,3,2,2,
74,61,0,1,3,3,1,1,
62,61,2,1,2,1,0,2,
74,62,0,0.25,3,3,1,1,
76,62,0.25,0.25,3,3,2,2,
77,62,0.5,0.25,3,3,3,1,
76,62,0.75,0.25,3,3,2,2,
74,62,1,0.25,3,3,1,1,
72,62,1.25,0.25,2,3,4,2,
71,62,1.5,0.25,2,3,3,1,
69,62,1.75,0.25,2,3,2,2,
68,62,2,0.25,2,3,1,1,
71,62,2.25,0.25,2,3,3,2,
76,62,2.5,0.25,3,3,2,1,
80,62,2.75,0.25,3,3,4,2,
69,63,0,0.25,3,1,0,1,
72,63,0.25,0.25,3,1,2,2,
76,63,0.5,0.25,4,1,0,1,
81,63,0.75,0.25,4,1,3,2,
71,63,1,0.25,3,1,1,1,
76,63,1.25,0.25,4,1,0,2,
80,63,1.5,0.25,4,1,2,1,
83,63,1.75,0.25,4,1,4,2,
72,63,2,0.25,3,1,2,1,
76,63,2.25,0.25,4,1,0,2,
81,63,2.5,0.25,4,3,1,1,
84,63,2.75,0.25,4,3,3,2,
74,64,0,0.25,3,3,1,1,
80,64,0.25,0.25,3,3,4,2,
83,64,0.5,0.25,4,3,2,1,
86,64,0.75,0.25,4,3,4,2,
76,64,1,0.25,4,1,0,1,
81,64,1.25,0.25,4,3,1,2,
84,64,1.5,0.25,4,4,2,1,
88,64,1.75,0.25,4,4,4,2,
86,64,2,0.25,4,3,4,1,
84,64,2.25,0.25,4,3,3,2,
83,64,2.5,0.25,4,3,2,1,
81,64,2.75,0.25,4,3,1,2,
79,65,0,1,4,1,2,1,
78,65,1,1,4,1,1,1,
74,65,2,0.125,3,1,3,2,
76,65,2.122917,0.125,3,1,4,2,
74,65,2.247917,0.125,3,1,3,2,
76,65,2.375,0.125,3,1,4,2,
74,65,2.497917,0.125,3,1,3,2,
76,65,2.622917,0.125,3,1,4,2,
73,65,2.75,0.125,3,1,2,2,
74,65,2.875,0.125,3,1,3,2,
79,66,0,0.25,4,1,2,1,
74,66,0.25,0.25,3,1,3,1,
83,66,0.5,0.25,4,1,4,1,
81,66,0.75,0.25,4,1,3,2,
79,66,1,0.25,4,1,2,1,
78,66,1.25,0.25,4,1,1,2,
76,66,1.5,0.25,4,1,0,1,
74,66,1.75,0.25,3,1,3,2,
72,66,2,0.25,3,1,2,1,
71,66,2.25,0.25,3,1,1,2,
69,66,2.5,0.25,3,1,0,1,
67,66,2.75,0.25,2,1,3,2,
72,67,0,0.25,3,1,2,1,
69,67,0.25,0.25,3,1,0,1,
76,67,0.5,0.25,3,1,4,1,
74,67,0.75,0.25,3,1,3,2,
72,67,1,0.25,3,1,2,1,
71,67,1.25,0.25,3,1,1,2,
69,67,1.5,0.25,3,1,0,1,
67,67,1.75,0.25,2,1,3,2,
66,67,2,0.25,2,1,2,1,
64,67,2.25,0.25,2,1,1,2,
62,67,2.5,0.25,2,1,0,1,
60,67,2.75,0.25,1,1,3,2,
59,68,0,0.25,1,1,2,1,
57,68,0.25,0.25,1,1,1,1,
55,68,0.5,0.25,1,1,0,1,
57,68,0.75,0.25,1,1,1,2,
59,68,1,0.25,1,1,2,1,
60,68,1.25,0.25,1,1,3,2,
62,68,1.5,0.25,2,1,0,1,
64,68,1.75,0.25,2,1,1,2,
66,68,2,0.25,2,1,2,1,
67,68,2.25,0.25,2,3,1,2,
69,68,2.5,0.25,2,3,2,1,
71,68,2.75,0.25,2,3,3,2,
72,69,0,0.25,2,3,4,1,
74,69,0.25,0.25,3,3,1,2,
76,69,0.5,0.25,3,3,2,1,
78,69,0.75,0.25,3,3,3,2,
79,69,1,0.25,3,3,4,1,
81,69,1.25,0.25,4,3,1,2,
83,69,1.5,0.25,4,3,2,1,
84,69,1.75,0.25,4,3,3,2,
86,69,2,0.25,4,6,1,1,
88,69,2.25,0.25,4,6,2,2,
90,69,2.5,0.25,4,6,3,1,
91,69,2.75,0.25,4,6,4,2,
90,70,0,0.25,4,5,4,1,
88,70,0.25,0.25,4,5,3,1,
86,70,0.5,0.25,4,5,2,1,
84,70,0.75,0.25,4,5,1,1,
83,70,1,1,4,2,3,2,
81,70,2,0.125,4,2,2,2,
83,70,2.122917,0.125,4,2,3,2,
81,70,2.247917,0.125,4,2,2,2,
83,70,2.375,0.125,4,2,3,2,
81,70,2.497917,0.125,4,2,2,2,
83,70,2.622917,0.125,4,2,3,2,
79,70,2.75,0.125,4,2,1,2,
81,70,2.875,0.125,4,2,2,2,
79,71,0,1,4,2,1,1,
69,71,2,0.5,2,1,4,2,
67,71,2.5,0.25,2,1,3,2,
66,72,0,0.5,2,1,2,1,
69,72,0.5,0.25,2,1,4,1,
74,72,1,0.5,3,3,1,2,
78,72,1.5,0.25,3,3,3,2,
76,72,2,0.5,3,3,2,2,
74,72,2.5,0.25,3,3,1,2,
73,73,0,0.5,3,1,2,1,
76,73,0.5,0.25,3,1,4,1,
79,73,1,0.5,4,1,2,2,
83,73,1.5,0.25,4,1,4,2,
81,73,2,0.5,4,1,3,2,
79,73,2.5,0.25,4,1,2,2,
78,74,0,0.5,3,3,3,1,
81,74,0.5,0.25,3,3,1,1,
86,74,1,0.5,4,3,4,2,
85,74,1.5,0.25,4,3,3,2,
86,74,2,0.5,4,3,4,2,
83,74,2.5,0.25,4,3,2,2,
81,75,0,1.5,4,3,1,1,
82,75,1.5,0.5,4,2,2,2,
83,75,2,0.5,4,2,3,2,
81,75,2.5,0.5,4,1,3,2,
79,76,0,0.5,4,1,2,1,
81,76,0.5,0.25,4,1,3,1,
79,76,1,0.5,4,1,2,2,
78,76,1.5,0.25,4,1,1,2,
76,76,2,0.5,3,1,4,2,
74,76,2.5,0.25,3,1,3,2,
73,77,0,0.5,3,1,2,1,
74,77,0.5,0.25,3,1,3,1,
73,77,1,0.5,3,1,2,2,
71,77,1.5,0.25,3,1,1,2,
69,77,2,0.5,2,1,4,2,
67,77,2.5,0.25,2,1,3,2,
66,78,0,0.5,2,1,2,1,
69,78,0.5,0.25,3,1,0,1,
74,78,1,0.5,3,3,1,2,
78,78,1.5,0.25,3,3,3,2,
79,78,2,0.5,3,3,4,2,
76,78,2.5,0.25,3,3,2,2,
74,79,0,1,3,3,1,1,
78,79,2,0.125,4,1,1,2,
79,79,2.122917,0.125,4,1,2,2,
78,79,2.247917,0.125,4,1,1,2,
79,79,2.375,0.125,4,1,2,2,
78,79,2.497917,0.125,4,1,1,2,
79,79,2.622917,0.125,4,1,2,2,
76,79,2.75,0.125,4,1,0,2,
74,79,2.875,0.125,3,1,3,2,
73,80,0,0.5,3,1,2,1,
76,80,0.5,0.5,4,1,0,2,
79,80,1,1,4,1,2,1,
79,80,2,0.125,4,1,2,2,
81,80,2.122917,0.125,4,1,3,2,
79,80,2.247917,0.125,4,1,2,2,
81,80,2.375,0.125,4,1,3,2,
79,80,2.497917,0.125,4,1,2,2,
81,80,2.622917,0.125,4,1,3,2,
78,80,2.75,0.125,4,1,1,2,
76,80,2.875,0.125,4,1,0,2,
74,81,0,0.5,3,1,3,1,
78,81,0.5,0.5,4,1,1,2,
81,81,1,1,4,1,3,1,
81,81,2,0.125,4,1,3,2,
83,81,2.122917,0.125,4,1,4,2,
81,81,2.247917,0.125,4,1,3,2,
83,81,2.375,0.125,4,1,4,2,
81,81,2.497917,0.125,4,1,3,2,
83,81,2.622917,0.125,4,1,4,2,
79,81,2.75,0.125,4,1,2,2,
78,81,2.875,0.125,4,1,1,2,
76,82,0,0.5,4,1,0,1,
79,82,0.5,0.5,4,1,2,2,
83,82,1,1,4,1,4,1,
57,82,2,1,1,1,1,2,
64,82,2,1,2,1,1,2,
73,82,2,1,3,1,2,2,
74,83,0,1,3,1,3,1,
78,83,2,0.5,4,1,1,2,
80,83,2.5,0.5,4,1,2,2,
81,84,0,0.5,4,1,3,1,
80,84,0.5,0.5,4,1,2,1,
81,84,1,0.5,4,1,3,1,
80,84,1.5,0.5,4,1,2,1,
81,84,2,0.5,4,1,3,1,
80,84,2.5,0.5,4,1,2,1,
81,85,0,0.5,4,3,1,2,
85,85,0.5,0.5,4,3,3,2,
83,85,1,0.5,4,3,2,2,
81,85,1.5,0.5,4,3,1,2,
80,85,2,0.5,3,3,4,2,
78,85,2.5,0.5,3,3,3,2,
76,86,0,0.5,3,3,2,1,
75,86,0.5,0.5,3,3,1,1,
76,86,1,0.5,3,3,2,1,
