pitch,bars,start,duration,string,position,finger,bowing,harmonic
79,30,2.125,0.125,3,4,3,2,
77,30,2.25,0.125,3,4,2,2,
79,30,2.375,0.125,3,4,3,2,
81,30,2.5,0.25,3,4,4,2,
81,30,2.75,0.25,3,4,4,2,
73,31,0,0.25,3,1,2,1,
76,31,0.25,0.25,4,1,0,1,
79,31,0.5,0.25,4,1,2,1,
77,31,0.75,0.25,4,1,1,1,
76,31,1,0.25,4,1,0,2,
79,31,1.25,0.25,4,2,1,2,
82,31,1.5,0.25,4,2,3,2,
81,31,1.75,0.25,4,2,2,2,
79,31,2,0.25,4,2,1,1,
85,31,2.25,0.25,4,5,1,1,
88,31,2.5,0.25,4,5,3,1,
86,31,2.75,0.25,4,5,2,1,
85,32,0,0.0625,4,4,2,2,
86,32,0.058333,0.0625,4,4,3,2,
85,32,0.122917,0.0625,4,4,2,2,
86,32,0.185417,0.0625,4,4,3,2,
85,32,0.247917,0.0625,4,4,2,2,
86,32,0.310417,0.0625,4,4,3,2,
85,32,0.375,0.0625,4,4,2,2,
86,32,0.433333,0.0625,4,4,3,2,
85,32,0.497917,0.0625,4,4,2,2,
86,32,0.560417,0.0625,4,4,3,2,
85,32,0.622917,0.0625,4,4,2,2,
86,32,0.685417,0.0625,4,4,3,2,
85,32,0.75,0.0625,4,4,2,2,
86,32,0.808333,0.0625,4,4,3,2,
85,32,0.872917,0.0625,4,4,2,2,
86,32,0.935417,0.0625,4,4,3,2,
85,32,0.997917,0.0625,4,4,2,2,
86,32,1.060417,0.0625,4,4,3,2,
85,32,1.125,0.0625,4,4,2,2,
86,32,1.183333,0.0625,4,4,3,2,
85,32,1.247917,0.0625,4,4,2,2,
86,32,1.310417,0.0625,4,4,3,2,
85,32,1.372917,0.0625,4,4,2,2,
86,32,1.435417,0.0625,4,4,3,2,
85,32,1.5,0.0625,4,4,2,2,
86,32,1.558333,0.0625,4,4,3,2,
85,32,1.622917,0.0625,4,4,2,2,
86,32,1.685417,0.0625,4,4,3,2,
85,32,1.747917,0.0625,4,4,2,2,
86,32,1.810417,0.0625,4,4,3,2,
85,32,1.875,0.0625,4,4,2,2,
86,32,1.933333,0.0625,4,4,3,2,
85,32,1.997917,0.0625,4,4,2,2,
86,32,2.060417,0.0625,4,4,3,2,
85,32,2.122917,0.0625,4,4,2,2,
86,32,2.185417,0.0625,4,4,3,2,
85,32,2.25,0.0625,4,4,2,2,
86,32,2.308333,0.0625,4,4,3,2,
85,32,2.372917,0.0625,4,4,2,2,
86,32,2.435417,0.0625,4,4,3,2,
85,32,2.497917,0.0625,4,4,2,2,
86,32,2.560417,0.0625,4,4,3,2,
85,32,2.625,0.0625,4,4,2,2,
86,32,2.683333,0.0625,4,4,3,2,
85,32,2.747917,0.0625,4,4,2,2,
86,32,2.810417,0.0625,4,4,3,2,
83,32,2.872917,0.0625,4,4,1,2,
85,32,2.935417,0.0625,4,5,1,2,
86,33,0,0.25,4,5,2,1,
88,33,0.25,0.25,4,5,3,1,
89,33,0.5,0.125,4,5,4,1,
88,33,0.625,0.125,4,5,3,1,
86,33,0.75,0.25,4,5,2,1,
86,33,1,0.75,4,5,2,2,
84,33,1.75,0.25,4,5,1,2,
82,33,2,0.5,3,6,3,1,
81,33,2.5,0.5,3,5,3,1,
79,34,0,0.25,3,5,2,2,
81,34,0.25,0.25,3,5,3,2,
82,34,0.5,0.125,3,5,4,2,
81,34,0.625,0.125,3,5,3,2,
79,34,0.75,0.25,3,5,2,2,
79,34,1,0.75,3,5,2,1,
77,34,1.75,0.25,3,5,1,1,
76,34,2,0.25,3,2,3,2,
74,34,2.25,0.25,3,2,2,2,
73,34,2.5,0.5,3,2,1,2,
74,35,0,0.75,3,3,1,1,
76,35,0.75,0.25,3,3,2,2,
77,35,1,1,3,3,3,1,
76,35,2,0.0625,3,3,2,2,
77,35,2.060417,0.0625,3,3,3,2,
76,35,2.122917,0.0625,3,3,2,2,
77,35,2.1875,0.0625,3,3,3,2,
76,35,2.247917,0.0625,3,3,2,2,
77,35,2.310417,0.0625,3,3,3,2,
76,35,2.375,0.0625,3,3,2,2,
77,35,2.435417,0.0625,3,3,3,2,
76,35,2.497917,0.0625,3,3,2,2,
77,35,2.5625,0.0625,3,3,3,2,
76,35,2.622917,0.0625,3,3,2,2,
77,35,2.685417,0.0625,3,3,3,2,
74,35,2.75,0.25,3,3,1,2,
74,38,0,8,3,3,1,1,
